Country,Year,GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index
Paraguay,1971,5.538151943,4.953256936,269.7368425,8.05659827,39.00624466,38.55514526
Pacific island small states,1971,6.376774499,16.89253083,398.0928017,7.99697675,37.43624878,36.8968811
Post-demographic dividend,1971,3.722771041,6.138107417,3058.336452,8.062897318,44.72408676,41.14330673
French Polynesia,1971,12.00240865,-3.495930902,2431.171698,7.589828297,39.53836823,32.26858139
Qatar,1971,10.00785166,3.003628248,2912.958357,7.690489202,38.69239807,34.86446762
Rwanda,1971,1.206640701,0.488580074,55.52431584,8.324305797,42.26376724,36.72747421
South Asia,1971,0.619458668,2.872659446,123.0774477,8.356283875,41.57445145,35.34547043
Saudi Arabia,1971,20.51222355,4.475,1123.212607,7.131189674,43.46077347,29.95310593
Sudan,1971,2.2473141,1.303669009,151.9777222,8.258412441,42.01849365,37.47169495
Senegal,1971,-0.14044944,3.878202632,297.7691434,8.395028973,40.11460114,34.11695099
Singapore,1971,12.41343716,1.761006289,1071.41154,7.61751894,38.19849396,30.61587143
Sierra Leone,1971,3.465916492,26.95584886,148.1065857,8.178509199,41.34264374,34.26685333
El Salvador,1971,3.858257513,0.445808668,319.880475,8.156288895,41.1448288,38.92185974
Somalia,1971,2.13836478,31.51098341,90.88635173,8.259237202,40.06479645,30.62968826
Sub-Saharan Africa (excluding high income),1971,7.757583042,12.28787344,237.8884418,7.920992993,36.50227356,37.93301773
Sub-Saharan Africa,1971,7.76222492,12.27205827,237.9034862,7.920717445,36.49957657,37.93685532
Sao Tome and Principe,1971,5.375330011,20.2585458,470.6670318,8.05366931,38.82915497,35.53678894
Suriname,1971,3.9,0.215551653,767.8062169,8.137501343,41.63792801,39.42658615
Sweden,1971,0.944646246,7.395541138,5132.711607,8.152758182,46.25699997,39.64223099
Eswatini,1971,13.74363373,2.321661176,299.9740186,7.56608865,38.59997177,29.85101891
Seychelles,1971,15.85177574,14.59929287,401.6080221,7.433235598,41.03657532,28.84454155
Syrian Arab Republic,1971,8.955814563,5.609418283,396.0909906,7.847682053,36.35630035,37.12174606
Chad,1971,-2.247626372,46.41951089,134.0981084,8.51750968,34.48988724,23.98279953
East Asia & Pacific (IDA & IBRD countries),1971,6.769539782,15.72342554,120.5039612,7.983793114,36.88111115,37.06404877
Togo,1971,0,6.492061136,178.4784776,8.390308791,39.83226013,33.16920471
Thailand,1971,4.89537376,0.484652665,200.3640683,8.098697615,40.01027298,39.07310867
Latin America & the Caribbean (IDA & IBRD countries),1971,6.877597723,4.953256936,8965.351132,7.658528145,45.27269363,43.28808212
Middle East & North Africa (IDA & IBRD countries),1971,6.212169305,3.87562124,356.170766,8.013467864,37.99206161,39.39022064
South Asia (IDA & IBRD),1971,0.619458668,2.872659446,123.0774477,8.356283875,41.57445145,35.34547043
Sub-Saharan Africa (IDA & IBRD countries),1971,7.76222492,12.27205827,237.9034862,7.920717445,36.49957657,37.93685532
Trinidad and Tobago,1971,1.040335828,3.531020763,896.6377538,8.302728075,42.64463425,36.45525742
Tunisia,1971,10.56019748,2.691767261,325.1928338,7.751783783,36.48777008,33.41359329
Turkiye,1971,5.566694501,19.01140868,444.6283219,8.044812804,38.61284637,36.03964996
Tuvalu,1971,-1.5837,43.95868564,464.1253134,8.466185803,35.56445313,24.20662308
Tanzania,1971,3.901460771,4.775,222.5279236,8.156125175,41.27761078,38.5545578
Upper middle income,1971,6.67218218,15.97088438,259.1399168,7.984524078,37.08299637,37.08480453
Uruguay,1971,-0.251711531,23.95308891,1000.629503,8.370734915,37.32917786,27.28379822
United States,1971,3.292722455,4.292766688,5609.3826,7.995923296,48.17025375,43.78112793
St. Vincent and the Grenadines,1971,2.968050584,28.6189865,201.1246083,8.206078399,41.20213699,33.35011673
"Venezuela, RB",1971,1.47929121,33.13766438,1109.42701,8.261277983,40.27157593,29.52163506
World,1971,4.307159041,23.64755578,880.0701015,8.102077473,41.25279617,35.38093948
Samoa,1971,13.51351355,4.766444233,370.3163345,7.576622332,38.50196075,29.74707222
South Africa,1971,4.278934403,5.957397738,1016.483365,8.104279371,41.87493896,39.39624405
Zambia,1971,-0.086039551,38.90793919,383.4161493,8.380391119,38.35832596,25.07243919
Zimbabwe,1971,8.917586642,8.235892587,406.2175033,7.846154405,36.27773285,36.63115311
Africa Eastern and Southern,1972,2.789549913,29.17731808,282.7369577,8.213688337,41.15323639,32.92089462
Africa Western and Central,1972,3.175452192,27.89430413,231.5717562,8.192684963,41.30905914,33.7990303
Andorra,1972,8.149743488,8.085118621,4967.343963,7.725931373,40.3547554,38.8745575
Arab World,1972,15.47741431,-14.13522154,462.7306845,7.455472602,40.2390213,30.95340538
United Arab Emirates,1972,39.07963759,-96.40913275,3606.529914,5.942969923,35.36696243,35.87096024
Argentina,1972,1.628416518,26.65483624,9592.498782,7.945029395,48.91259384,39.42680359
Australia,1972,3.910251041,6.024096386,3949.372987,8.019195529,45.6067276,42.14615631
Austria,1972,6.207861086,6.355146127,2924.048879,7.919313912,40.27360916,41.00230026
Burundi,1972,-6.403964924,3.828557669,68.95532974,8.777504016,30.59836578,32.21767044
Belgium,1972,5.295604743,5.448431284,3831.6319,7.940901404,42.26203537,41.35362244
Benin,1972,6.426367545,16.88620326,129.9996252,8.003778922,37.15162277,36.7104187
Burkina Faso,1972,2.311498742,-2.923356559,99.66706567,8.257599814,42.36094666,38.24053192
Bangladesh,1972,-13.9737287,86.37435405,90.67836556,9.213785105,43.83624649,24.26511765
Bahrain,1972,11.07205623,5.088195386,2196.57232,7.655680084,38.48857117,32.2152977
"Bahamas, The",1972,-3.497335933,6.830811319,3123.463773,8.491580055,35.78471375,36.19934464
Belize,1972,10.21830384,3.733136457,527.7565642,7.764679375,36.55008698,34.08317947
Bermuda,1972,1.812688822,30.04183265,4343.173432,8.124039162,43.70326996,33.66564178
Bolivia,1972,7.96748521,6.511544012,268.2950421,7.911142054,36.60606766,39.21185684
Brazil,1972,11.94034812,-7.390864741,8327.307779,7.37858202,45.56108856,37.11700821
Barbados,1972,1.273800672,11.87665623,877.8643672,8.287275628,41.13174438,33.97040558
Bhutan,1972,1.163257096,34.7531696,219.7860006,8.31232308,39.11348343,27.7076931
Botswana,1972,26.36194095,-51.0766743,262.4651333,6.817908722,39.32024765,33.32786179
Central African Republic,1972,-0.000867175,38.78554008,106.9448798,8.385389828,38.14559937,25.00083351
Canada,1972,5.519670065,4.988028731,5106.73708,7.881082194,43.16832352,42.62436676
Switzerland,1972,3.200508607,6.660007042,5884.775241,7.990753592,48.45773315,43.54539108
Chile,1972,-1.019947794,77.79574048,1166.388586,8.396416218,44.91677094,26.33051109
China,1972,3.81,25.79404567,131.8855585,8.158713748,41.23029327,34.64329529
Cote d'Ivoire,1972,4.236625012,0.310313699,309.2651087,8.134112956,40.82248306,39.11103821
Cameroon,1972,2.673843293,8.092918696,220.0248081,8.228667682,41.41474533,36.61616135
"Congo, Dem. Rep.",1972,0.151135514,15.80421539,9786.979218,8.028509807,46.94574738,42.56058884
"Congo, Rep.",1972,8.617550845,9.336193432,276.4939423,7.868642703,36.31952286,37.37606812
Colombia,1972,7.669147544,12.44445899,395.9876223,7.922739434,36.68144989,37.98377228
Costa Rica,1972,8.178045134,4.601125693,633.19966,7.885744279,36.87229156,39.50905228
Caribbean small states,1972,-1.157985104,42.31381946,786.1928642,8.429263648,36.37147522,24.66089058
Cuba,1972,4.826685843,21.87418332,887.2171977,8.071039107,40.06852722,35.32705307
Germany,1972,4.300341334,5.484933122,3809.981445,8.001127444,44.92112732,42.1829071
Denmark,1972,3.929385341,6.562360903,4654.298936,7.992172613,46.34676361,42.774189
Dominican Republic,1972,10.39416408,8.640731556,420.6314721,7.760079506,36.58417511,32.74610901
Algeria,1972,27.42396948,3.65630713,468.6192555,6.742480709,44.06686401,30.78685379
East Asia & Pacific (excluding high income),1972,4.903853909,22.06917043,132.2094207,8.093898007,39.28607941,34.58646774
Early-demographic dividend,1972,7.130833363,6.075,245.9907373,7.962042744,37.37437057,39.51432037
East Asia & Pacific,1972,7.16266041,14.20262751,420.9951237,7.949585868,36.92911911,37.59612274
Europe & Central Asia,1972,4.673086224,21.81697501,1844.23812,8.045368841,41.18854141,36.26720047
Ecuador,1972,5.017640704,7.5251179,487.6287894,8.079055636,40.25864792,38.20540619
"Egypt, Arab Rep.",1972,3.055680625,2.102363346,255.971414,8.206123311,41.38816071,37.90639114
Euro area,1972,4.891220985,5.906253517,2995.429724,7.995465924,42.64640808,40.62381363
Spain,1972,8.14974581,8.272287549,1708.808629,7.847196497,37.58680344,38.8313942
Ethiopia,1972,4.22715959,-6.081511972,117.7683687,8.143350313,40.461689,39.28907013
European Union,1972,4.773814697,6.007389699,2544.141103,8.01892945,42.53081894,40.3589592
Fragile and conflict affected situations,1972,3.798095797,25.76725431,242.9324164,8.155384489,41.33726883,34.73976135
Finland,1972,7.735485502,6.662497835,3177.645701,7.818731687,38.9708519,40.18161774
Fiji,1972,7.485276673,21.97850406,577.927078,7.924572752,36.65265656,35.81930161
France,1972,4.511368858,6.063003097,3865.9254,7.986328597,44.53150558,41.88587189
"Micronesia, Fed. Sts.",1972,1.06691516,34.97006368,403.1306217,8.311369536,39.2095871,27.61263466
Gabon,1972,11.33697068,3.487091643,691.8141868,7.695220525,37.11164093,31.57648087
United Kingdom,1972,4.321667589,7.071098395,3030.432514,8.027900027,44.03007507,41.15211105
Georgia,1972,2.836460334,22.66637898,9444.28153,7.878670029,50.32633972,42.47622681
Ghana,1972,-2.487655402,10.06711409,225.9825113,8.536217413,34.2599678,30.53674698
Guinea,1972,2.315179533,30.38118241,961.314098,8.217138025,41.04284668,31.96903992
"Gambia, The",1972,0.241704785,8.698119901,105.5396537,8.377955591,39.99039841,32.64410782
Guinea-Bissau,1972,6.374860894,16.90846462,382.5592817,7.997654477,37.42340851,36.88102722
Greece,1972,10.16015095,4.331201232,1899.675784,7.721185779,37.8100853,34.17315292
Greenland,1972,6.177273562,16.48136899,2196.71424,7.943449175,39.24419022,38.28837585
Guatemala,1972,7.333051621,0.529703252,367.1188811,7.946999449,37.6048317,40.47534561
Guyana,1972,-3.317670935,49.90477271,395.2677618,8.571414395,33.66283035,25.03560638
High income,1972,5.541985135,18.10480823,3087.01709,7.948739918,40.58747864,38.20754623
"Hong Kong SAR, China",1972,10.61181114,1.873630869,1384.734265,7.710231187,37.47272873,33.47585297
Honduras,1972,5.762304882,3.612281758,271.6477104,8.043492739,38.65773773,38.95192719
Heavily indebted poor countries (HIPC),1972,2.163411981,31.3723241,178.9157793,8.254555064,40.1717186,30.78680038
Haiti,1972,0.977107759,3.189693969,76.65155371,8.336533996,41.59542084,35.59621811
Hungary,1972,6.1,17.64748361,707.3376059,8.00213855,38.00844955,36.88137054
IBRD only,1972,6.659662167,6.398241351,300.659298,7.988103828,37.57952499,39.31321335
IDA & IBRD total,1972,5.98553035,18.29752573,278.0663737,8.024516258,37.86729431,36.3494873
IDA total,1972,1.860376973,32.40992624,169.4508352,8.272851862,39.82447433,29.86203003
IDA blend,1972,4.081386799,5.831644743,203.3882219,8.145799663,41.20679474,38.55001831
Indonesia,1972,7.037643208,6.521749213,90.51205917,7.973168298,37.25636292,39.30576706
IDA only,1972,-0.231818416,39.54262248,155.3196462,8.397314707,38.0737381,24.67063904
India,1972,-0.553301305,6.442097462,122.6150388,8.425409232,38.58837509,32.44079208
Ireland,1972,6.489808035,8.605817453,2080.465147,7.932683549,39.24768066,40.14031982
"Iran, Islamic Rep.",1972,14.49901585,6.398241351,569.6634544,7.510052674,39.6897316,29.66757011
Iraq,1972,3.735303782,5.185950413,391.5222873,8.159770991,41.60770416,38.58935165
Iceland,1972,6.177334439,9.811323913,4014.84273,7.880401232,41.12654114,41.15442276
Israel,1972,12.14655496,12.88147082,2912.587306,7.563310582,40.23243332,31.01109886
Italy,1972,3.690485825,5.749503937,2671.137314,8.079065385,44.27027512,40.77064896
Jamaica,1972,18.00855529,5.427702996,979.035956,7.285742689,42.31343842,29.74894142
Japan,1972,8.413547255,4.843517139,3031.438606,7.784048866,38.65107346,38.79327393
Kenya,1972,17.08242935,5.831644743,171.0050917,7.370455399,41.11647797,29.22891045
Kiribati,1972,12.07922685,-2.476129551,317.6949795,7.662063242,37.38889694,31.13297653
"Korea, Rep.",1972,7.214360722,11.68898668,324.1928112,7.952722924,37.04824448,38.21881104
Kuwait,1972,3.900776366,22.61201445,4870.443184,7.981176548,45.03204346,39.07079315
Latin America & Caribbean (excluding high income),1972,7.726613989,5.18569768,8859.356373,7.611498735,44.68778992,41.37254715
Liberia,1972,4.140495641,24.60381234,238.8703403,8.135247031,40.95251846,34.8236351
Libya,1972,9.125840541,-0.251023192,3129.674117,7.739257188,38.98386765,37.87306976
Latin America & Caribbean,1972,7.16466503,6.671177665,8927.1706,7.642288789,44.75438309,42.43705368
Least developed countries: UN classification,1972,-1.47851989,43.79583419,142.0058492,8.47165765,35.54304504,23.8351593
Low income,1972,1.79735443,26.09707366,9571.77146,7.935749423,49.48282242,39.86412811
Liechtenstein,1972,1.669219564,29.70040932,5712.078331,8.082804341,44.81248856,34.43739319
Sri Lanka,1972,-0.410479911,6.34948605,197.757935,8.41415948,38.93638611,32.66881561
Lower middle income,1972,1.71399715,32.91797218,153.6028831,8.282099728,39.64662933,29.40489769
Low & middle income,1972,6.157685656,17.74141833,228.4230143,8.016120759,37.55427551,36.51610947
Lesotho,1972,-0.202708347,39.49295918,73.74234711,8.39855395,38.02015686,24.60837364
Late-demographic dividend,1972,7.87441676,11.81552705,360.7941585,7.909605971,36.52924728,38.11764908
Luxembourg,1972,6.598198478,5.225680506,5486.720628,7.802727217,41.9739418,42.36703873
Morocco,1972,2.437237347,3.759170557,313.9982605,8.240507541,41.83616257,37.27810287
Monaco,1972,4.648309621,13.2158882,16169.87026,7.526363895,52.96139908,47.14041519
Madagascar,1972,-1.272621531,5.622559653,190.2671346,8.466118069,37.6072464,32.505867
Maldives,1972,2.424242426,30.47611304,192.2065619,8.238619623,40.4752121,31.58753014
Middle East & North Africa,1972,15.37748772,4.045175133,538.226971,7.459349569,40.38047028,29.72673035
Mexico,1972,8.228807312,4.943692364,844.1744381,7.874919106,36.99822998,39.35489273
Marshall Islands,1972,1.081842966,34.92258006,397.6101215,8.310685725,39.21491623,27.64647865
Middle income,1972,6.293508773,17.27498595,234.9239912,8.007837902,37.34955597,36.66369247
Mali,1972,5.844016431,18.90150036,76.66695555,8.040217228,37.90408707,35.94007111
Malta,1972,5.838327027,3.372761068,975.7588009,8.013306206,39.04377747,39.62937546
Myanmar,1972,2.435841373,7.64262648,23.19327072,8.250188225,41.11911392,36.05836487
Middle East & North Africa (excluding high income),1972,13.25080955,3.707738844,418.4304736,7.590834621,38.27385712,29.88047981
Mauritania,1972,-0.732907868,41.14372977,328.7538521,8.420699972,37.27370071,24.49983978
Mauritius,1972,8.346362138,5.395935529,373.9965703,7.884946278,36.57366562,38.93716431
Malawi,1972,6.231349011,11.45787128,9027.756016,7.692184523,44.86936951,42.88889313
Malaysia,1972,9.388444991,3.231554224,466.9066045,7.81988122,36.30147934,36.30442047
North America,1972,5.275138815,4.130153489,5999.126802,7.86332969,44.5898819,43.54427338
New Caledonia,1972,3.398499546,24.82682263,4038.318699,8.04116569,44.79590607,37.85709381
Niger,1972,-5.166272303,9.751168372,150.7778549,8.699034871,30.44317627,31.5906601
Nigeria,1972,3.364262035,3.457649752,210.9954798,8.188978319,41.37567139,38.13287354
Nicaragua,1972,2.220722892,24.69928742,9519.827558,7.912493261,50.21800232,40.89245605
Netherlands,1972,3.533874409,7.802792193,4104.45103,8.03554598,46.1792984,41.91960526
Norway,1972,5.330604858,7.25843583,4413.575692,7.917086981,42.51155472,41.52403259
Nepal,1972,3.117800364,8.389023896,78.46162571,8.207241996,41.54249573,37.3596344
Nauru,1972,2.898387368,27.06367734,3157.673767,8.102789414,43.99394989,36.05868912
New Zealand,1972,5.119107709,6.932804592,3294.648943,7.970659654,42.14833069,40.63349152
OECD members,1972,5.379506175,6.562360903,3288.069267,7.955444172,41.43249893,40.64698792
Oman,1972,9.82522417,5.077426695,518.164168,7.788315383,36.42463684,34.79164886
Pakistan,1972,0.813406405,5.183237645,150.6172113,8.343086916,41.19959259,34.78369141
Panama,1972,4.582812505,5.409548839,1044.15554,8.085262944,41.53433228,39.40981293
Peru,1972,3.477535123,7.219722168,9385.261741,7.846208211,51.89453888,47.07956696
Philippines,1972,5.430387494,8.204034135,230.0747314,8.063628576,39.08872223,37.9584465
Palau,1972,0.341301109,36.99009085,1146.604831,8.327346021,39.32627106,26.5997963
Papua New Guinea,1972,5.643553371,6.075,328.9393366,8.047846389,38.84619904,38.53757477
Pre-demographic dividend,1972,3.440350357,27.00961534,203.012367,8.178029018,41.38806534,34.27473068
Puerto Rico,1972,7.173574976,13.05869545,2246.476714,7.882616624,38.48107147,38.99851608
Portugal,1972,8.015695702,10.66335598,1302.266268,7.869418458,37.20401001,38.54588699
Paraguay,1972,6.631297476,9.180374973,304.9919661,7.988908561,37.50999832,38.88807297
Pacific island small states,1972,5.547814879,19.67607859,462.6501586,8.043741931,38.592556,35.82048416
Post-demographic dividend,1972,5.303517503,6.063003097,3518.293554,7.951708017,41.8941803,40.9500885
French Polynesia,1972,-4.695078732,53.26956741,2581.3799,8.573592255,35.58864975,29.44869423
Qatar,1972,11.07938948,-0.964518379,3439.863691,7.607864015,39.8327713,33.5032692
Rwanda,1972,0.263068267,3.092193809,59.59451829,8.379830588,40.98445892,34.72362518
South Asia,1972,-1.758134105,6.395791756,121.3957778,8.49742821,36.48077774,31.91889954
Saudi Arabia,1972,22.93059705,4.331179708,1437.223886,6.975317464,44.17263794,30.5281105
Sudan,1972,-5.070986479,13.55475071,160.0622864,8.692004929,30.05111122,30.66437912
Senegal,1972,6.383208916,6.154884174,349.8163148,8.002884955,37.79950333,39.21437454
