LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
,,,0.814,0.173
62.676,,0.938,,0.514
79.722,100.0,1.011,0.836,0.253
74.78292683,,,0.866,0.155
79.729,,0.89,0.75,0.434
,47.0,0.989,0.522,0.559
60.853,,0.866,0.483,0.645
72.794,,0.974,0.722,0.262
,100.0,,0.88,0.128
82.29512195,100.0,0.989,,0.074
65.27,36.5,0.954,,0.552
63.276,18.0,0.966,,0.574
75.644,100.0,,,
80.013,100.0,,0.75,
59.393,50.9,,0.43,
82.44878049,100.0,0.978,0.91,0.184
65.31,43.6,0.886,0.556,
,,,0.811,
74.015,99.5,0.963,0.777,0.323
70.492,100.0,1.015,0.768,0.241
,98.1,,0.743,0.329
76.84146341,,0.968,0.834,
,,0.853,,0.435
,,0.917,,
66.465,66.1,0.958,0.59,0.512
,52.3,,0.636,
68.979,93.9,,0.601,
,,0.952,,0.027
81.70731707,100.0,,,0.102
73.85,85.2,0.957,0.662,0.431
,17.6,0.829,0.399,0.635
,56.5,0.86,0.531,0.67
76.64878049,99.8,,0.779,0.141
82.75853659,100.0,0.99,,0.018
77.966,100.0,0.922,0.834,0.328
66.482,93.4,0.767,0.545,
77.863,93.8,1.007,0.814,0.412
,,,0.554,0.728
73.568,99.6,0.981,,
76.009,,0.951,,0.403
71.689,,,0.71,0.422
77.60243902,100.0,,0.877,0.121
81.32439024,100.0,0.991,0.86,0.074
80.898,100.0,,,0.171
75.35853659,99.8,0.995,0.827,0.282
72.66219512,100.0,1.011,0.841,
66.251,,,0.528,0.389
72.636,99.8,0.958,0.716,0.407
68.355,71.0,0.911,0.617,
77.212,,,0.865,0.287
68.097,66.0,,,0.532
75.8902439,,0.977,0.808,0.132
,26.1,0.867,0.47,0.638
83.29756098,100.0,,0.94,0.049
77.26585366,100.0,0.991,,
,,,0.917,
65.674,84.7,0.962,0.726,0.405
,100.0,0.941,0.919,
,6.3,0.844,0.395,0.596
83.43170732,100.0,0.984,,0.062
,,0.957,,0.378
,55.3,0.871,0.514,
72.553,97.4,,,
82.55853659,100.0,0.985,,0.031
83.75365854,100.0,0.966,,0.032
70.145,86.0,0.853,0.58,
,99.3,,0.671,0.289
66.535,34.9,0.941,,0.562
,99.8,,0.795,
68.017,,0.918,0.605,0.389
60.244,50.0,0.838,,
70.779,,0.968,0.742,0.365
73.802,100.0,0.988,,0.348
,,0.932,0.743,
77.563,100.0,,0.839,0.286
68.796,100.0,0.957,0.746,0.183
62.714,41.9,0.923,,0.533
71.58268293,,1.013,,0.249
79.627,100.0,0.948,0.909,0.103
81.25609756,,0.972,,
78.63902439,100.0,0.992,0.927,
77.611,,1.019,0.819,0.258
71.149,,0.945,,0.274
,99.9,1.004,,
73.976,100.0,1.003,,0.304
,,,,0.537
61.414,,,,0.535
63.565,97.7,,0.488,
,,1.002,0.81,
76.474,,0.88,,0.437
62.448,45.6,,,
77.284,100.0,,,0.306
75.439,,0.993,0.778,0.239
,100.0,,0.941,0.08
,,0.968,,
73.102,100.0,0.956,0.761,0.314
80.019,100.0,0.934,,0.186
72.806,92.2,0.9,,
,100.0,,,
,100.0,1.012,0.817,
,,,0.936,0.048
73.931,,0.968,0.705,
,40.0,0.877,0.53,0.61
71.391,100.0,0.941,0.671,0.423
67.841,,,0.717,0.421
,100.0,,0.783,
65.464,70.1,0.974,,0.47
,99.8,,0.766,
75.11219512,,0.994,,
60.039,,0.902,,
,9.8,0.937,,
76.004,91.4,0.981,,0.378
,84.0,0.922,0.598,0.464
61.584,,0.882,,
,,0.988,0.937,0.069
55.025,14.3,0.808,0.411,
53.259,8.4,,0.403,
80.326,100.0,,0.861,
,100.0,0.984,,0.203
76.752,99.4,,0.768,
79.427,99.7,0.988,0.819,0.269
78.42439024,100.0,0.989,,0.119
77.611,99.8,0.959,0.788,0.307
81.397,,0.975,,
79.22926829,,0.985,0.897,
,100.0,0.981,,
,99.0,1.013,0.771,
,99.1,0.969,0.76,
71.358,100.0,0.898,0.735,0.468
72.559,97.4,,,0.37
78.64634146,,,0.896,0.092
,77.0,0.982,0.615,0.561
65.838,48.0,0.917,0.498,0.526
,96.1,,0.746,
81.98292683,,0.989,0.939,0.031
82.82682927,,0.991,0.905,0.086
66.603,90.3,,0.709,0.545
73.47,100.0,0.99,0.81,
81.29268293,100.0,0.975,,0.079
64.74,,0.942,,0.536
81.63902439,,,0.889,0.121
73.129,95.4,0.926,0.642,
59.72,42.2,0.852,0.467,
60.882,30.9,0.867,,
69.124,91.6,,0.708,0.46
64.255,45.4,0.902,,0.635
72.881,91.1,,0.632,0.447
76.3195122,100.0,0.982,,
83.16341463,,0.98,0.96,
70.91,,0.852,0.645,0.486
,98.9,0.939,0.716,
,100.0,0.888,,0.447
71.576,,0.806,,0.567
82.70243902,,0.981,,0.079
82.80487805,,0.99,0.921,
83.49756098,,,0.897,
59.319,68.6,0.878,,0.621
71.767,98.9,0.994,0.719,0.363
84.35634146,100.0,0.972,,0.08
,99.9,,0.727,0.457
,,0.993,0.819,0.168
62.943,,,0.581,0.511
79.685,100.0,1.011,0.839,
,100.0,1.024,,
79.236,100.0,,0.745,0.432
54.173,44.6,0.994,0.524,0.557
61.104,23.1,,,
,,0.985,0.722,0.26
76.28292683,,1.022,,0.122
82.63902439,,,0.927,0.062
65.882,,0.958,,0.558
64.119,,,0.519,
,,0.981,0.81,0.225
80.116,100.0,,0.755,0.353
,47.9,,0.433,0.667
82.85853659,100.0,0.975,,0.162
,,0.895,,
74.23585366,,0.969,0.817,
74.202,99.6,0.971,0.779,0.317
70.935,100.0,,,0.229
,,1.032,0.746,0.323
76.68292683,100.0,0.977,,
74.27,,,,
,,0.919,0.456,0.54
66.61,68.3,0.959,0.598,0.509
63.075,53.3,1.004,0.639,0.445
,89.9,0.949,0.611,
82.11219512,100.0,0.965,0.943,
82.05609756,,,0.937,
74.054,85.7,,0.664,
,18.5,0.835,0.406,0.632
,55.4,0.844,,0.683
76.60243902,100.0,,0.784,0.134
82.95853659,100.0,0.99,,
78.002,100.0,0.912,,0.307
,93.9,0.798,,0.534
77.81,,1.007,0.817,
65.474,,0.934,0.56,0.726
73.621,,,0.732,0.448
76.156,,0.951,0.78,0.397
71.865,95.3,0.985,0.718,0.421
77.90487805,100.0,1.005,,0.111
81.67560976,100.0,0.988,,0.071
,100.0,,,0.167
75.60731707,100.0,,,0.278
73.08390244,99.8,,0.845,0.203
,46.6,0.954,0.534,
72.157,99.2,0.959,0.715,0.405
68.523,,0.912,,0.522
77.304,100.0,0.914,,0.265
68.526,,0.841,0.513,0.532
75.93658537,99.8,0.981,0.811,0.128
,,0.895,,0.635
83.59512195,100.0,0.988,,0.051
77.66585366,100.0,0.993,0.862,0.194
81.52926829,100.0,,0.921,0.07
,85.0,0.954,,
83.22682927,,0.943,0.923,
55.912,6.8,,0.393,0.595
,100.0,0.984,0.908,0.056
76.008,,,0.778,0.385
65.876,,0.873,0.514,0.555
,97.9,1.007,,0.423
,,,0.947,0.024
83.90487805,100.0,0.967,0.962,0.018
,89.2,0.84,0.584,0.465
70.867,99.4,0.908,0.676,
66.989,37.7,0.944,0.548,0.561
78.975,,1.013,0.804,0.335
68.268,90.6,0.916,,0.38
,52.5,0.845,0.535,0.588
70.871,98.4,,0.744,
74.228,100.0,0.987,,0.344
75.993,100.0,0.934,0.745,0.27
,100.0,,0.842,0.277
69.002,,,0.742,0.18
62.991,,0.926,0.525,0.53
71.82731707,100.0,1.01,0.786,
,,,0.92,
81.40487805,100.0,0.974,,
78.78780488,100.0,0.994,0.93,0.189
77.508,99.9,1.02,,
71.344,100.0,0.945,0.726,
72.161,99.8,0.988,0.721,0.492
74.093,,1.004,0.703,0.305
62.793,,0.966,0.575,0.534
61.292,46.7,,0.601,
62.575,97.7,,0.483,0.674
76.989,100.0,,0.794,0.156
74.453,,0.877,0.736,0.44
,,,0.59,
75.892,100.0,0.999,,0.293
72.173,100.0,0.995,,
83.2,,0.966,0.947,0.074
81.19268293,100.0,,0.913,0.052
,,0.977,0.73,0.301
79.174,100.0,,0.877,0.185
71.968,,,0.655,0.531
,100.0,,0.788,0.268
72.45721951,,,0.807,
,,0.976,0.928,0.048
72.854,,,0.69,
,41.0,0.877,0.524,0.609
71.609,100.0,0.937,0.668,
,97.2,0.959,0.694,0.425
76.225,100.0,,0.781,0.138
,,0.981,0.713,
74.009,,0.994,,0.395
73.65853659,,0.997,0.802,0.204
,18.5,0.906,0.449,0.621
61.566,9.1,,0.426,
74.808,,0.978,0.662,
,86.4,0.922,0.596,0.466
60.833,64.3,0.887,0.578,0.566
81.6604878,100.0,0.988,0.931,
54.604,,0.806,,0.69
,10.9,0.768,0.397,
79.377,,0.968,0.852,0.21
,100.0,0.984,0.764,
,,0.98,0.756,
79.277,,0.993,0.816,0.259
77.72439024,100.0,0.989,0.855,
,99.9,0.961,,0.307
81.391,100.0,0.972,,0.104
78.17560976,,0.988,0.892,0.125
,100.0,0.981,0.947,0.013
72.889,100.0,,0.764,0.434
72.153,98.9,0.978,0.731,
70.99,100.0,0.882,,0.445
71.061,99.7,0.962,0.672,0.365
78.59512195,100.0,,0.892,
59.692,80.0,0.982,0.61,
,51.1,0.916,0.498,
,97.1,0.933,,0.324
81.93170732,100.0,,0.938,0.032
82.17560976,100.0,0.989,0.898,0.084
66.531,,0.907,,0.55
72.765,100.0,1.006,,
81.04146341,,0.977,,0.077
64.114,,0.947,0.632,
81.28780488,100.0,0.967,0.886,0.119
,96.6,,0.635,0.485
59.327,44.7,,,0.622
59.999,,,,
68.486,92.3,,0.721,0.455
64.052,,0.899,0.54,
71.462,93.1,0.959,0.621,0.448
75.56829268,,0.983,0.849,
83.06341463,100.0,0.977,0.957,
70.15,,0.845,,0.493
68.808,97.0,0.941,0.709,
,100.0,0.878,0.777,0.465
69.123,100.0,,0.679,0.564
82.55609756,,0.98,0.943,0.073
82.64878049,,0.993,0.917,0.084
82.19512195,100.0,0.97,0.889,
59.032,69.9,0.886,,0.619
,99.7,0.991,0.713,
84.56,,,0.923,0.082
75.184,99.9,0.888,0.723,
71.37,100.0,1.003,0.814,0.164
62.675,,,0.578,0.507
76.92,100.0,1.011,,0.204
75.18536585,,,,0.149
,100.0,0.885,0.726,0.433
,47.5,,0.521,0.557
60.948,27.6,0.871,,0.65
72.472,69.4,0.975,,0.259
74.97804878,100.0,1.028,,
,,0.991,0.924,0.051
65.182,32.0,0.956,0.501,0.554
63.717,11.5,0.971,,
75.938,100.0,0.982,0.806,0.223
,100.0,0.921,0.734,0.351
58.633,50.6,0.886,,0.613
82.34878049,,0.984,0.911,0.167
,45.4,,0.556,
,,0.974,0.804,0.348
70.133,,0.982,0.756,0.317
70.166,100.0,1.012,0.766,0.228
72.141,,1.033,0.745,0.315
75.93170732,99.9,0.977,,0.126
73.92,,0.859,0.679,
,30.6,,0.453,0.538
,70.4,0.947,0.6,0.491
62.829,,1.005,,0.445
69.246,89.9,0.941,0.604,0.454
81.35853659,,0.967,0.939,
82.25609756,,0.975,0.936,0.09
71.795,86.0,,0.654,0.429
,,0.833,,0.631
52.887,55.4,0.864,0.535,0.68
,100.0,0.945,0.774,
,,0.99,0.959,0.014
,100.0,,,
,94.5,0.809,,0.535
76.657,95.3,1.015,0.801,0.395
65.787,20.5,,0.56,0.725
73.182,,0.986,0.73,0.446
,96.2,,0.762,0.409
72.119,,0.986,0.71,0.421
,100.0,1.008,,0.11
80.97560976,100.0,0.992,0.863,0.069
,100.0,1.015,0.854,
74.25365854,,,0.824,
,99.9,1.013,0.83,0.203
66.774,45.2,0.955,0.532,0.388
,,0.958,,0.404
67.785,,0.91,0.619,0.496
76.239,100.0,0.918,0.87,
68.006,64.3,0.874,0.513,
74.47804878,100.0,,,
59.763,,0.894,0.475,
83.54390244,100.0,0.989,0.939,0.04
76.86585366,100.0,0.994,0.857,0.184
80.53170732,100.0,0.995,0.913,0.069
65.252,90.0,0.944,0.727,
83.42682927,,0.943,0.922,0.07
55.48,7.3,0.841,0.386,
82.33170732,,0.984,0.899,
76.393,,0.955,,0.384
,59.7,0.87,0.51,0.555
72.561,,1.003,0.743,0.427
82.35609756,,,0.942,0.024
,100.0,0.967,,0.018
72.14,89.0,0.826,,0.478
67.994,99.5,,0.664,0.287
66.408,39.9,0.943,0.548,0.56
,,1.013,,
,,,,0.379
61.035,,0.845,0.535,
70.928,99.9,,0.745,
,100.0,,,0.345
75.292,,0.936,0.737,0.264
75.85,100.0,0.937,,
68.687,100.0,0.954,0.741,
62.851,42.1,0.924,0.524,
71.18512195,100.0,,0.775,
78.946,100.0,0.952,,0.05
80.35121951,,,,0.1
76.9804878,100.0,0.997,0.92,0.178
78.43,,1.019,0.821,
,100.0,0.943,,
71.095,,0.985,0.695,
75.378,,1.001,,0.305
62.38,44.6,0.965,0.57,
61.124,52.7,,0.6,0.533
61.982,,0.681,0.478,0.678
,100.0,1.007,0.796,
,99.8,0.88,0.745,0.499
61.643,48.2,0.903,0.586,0.537
75.39,100.0,,,
72.043,,1.001,0.759,0.216
,100.0,0.968,0.951,
81.1902439,100.0,,,0.053
,100.0,0.974,0.745,0.294
,100.0,0.927,0.875,0.181
,99.0,,0.661,0.53
,,,0.79,0.268
72.37068293,,1.011,0.808,
81.7902439,,,0.937,0.048
70.47,97.7,0.975,0.683,0.364
,,,0.525,0.602
71.815,100.0,0.937,0.666,0.415
63.63,,0.964,0.692,
,,,,
61.141,73.7,0.981,0.693,0.468
72.75,99.5,0.994,0.754,
71.46341463,99.8,,0.795,0.21
59.27,19.0,0.903,0.449,
,10.2,0.935,,0.505
,95.5,0.981,0.662,
69.584,82.5,0.926,0.593,
60.333,65.4,0.885,,
81.58707317,100.0,,0.936,0.069
53.895,,0.81,0.404,0.672
,11.3,0.77,0.394,0.652
78.944,100.0,0.967,0.855,0.187
78.211,100.0,0.984,,
72.83,,,0.752,
77.023,100.0,,0.809,0.256
76.42439024,100.0,,,0.093
73.683,,0.961,0.764,
,,,0.896,
,,,,0.12
,100.0,0.98,,0.013
,98.1,1.014,,0.429
73.67,100.0,,0.74,0.362
70.221,100.0,,0.731,
70.748,97.9,0.964,0.675,0.376
76.94390244,,1.021,,
,82.9,0.986,0.597,
64.975,54.2,0.921,0.498,0.52
,92.1,,0.73,0.318
81.88536585,100.0,,,0.033
82.32439024,100.0,0.99,,0.083
,,,0.706,0.541
71.694,100.0,,,
80.7902439,100.0,0.978,,
63.795,86.3,,,0.529
,100.0,,0.887,
69.237,,0.917,0.627,
,,,0.465,0.621
,35.8,0.867,0.483,0.627
65.673,92.9,0.978,0.714,
63.192,47.2,,,0.635
70.123,94.1,0.96,,
,100.0,0.987,,0.221
83.16585366,100.0,0.976,0.959,0.043
67.24,,0.849,0.633,
67.57,99.2,,0.705,0.444
73.875,,0.88,,0.459
,100.0,0.803,0.686,0.558
82.35365854,100.0,0.987,0.945,0.074
,100.0,0.992,0.919,0.083
82.64634146,100.0,0.97,0.895,0.056
58.598,71.1,0.887,0.55,
,100.0,0.99,0.709,
84.44560976,100.0,0.97,0.925,0.083
74.256,99.9,,0.72,
70.23,100.0,,0.811,
61.427,,0.941,0.575,0.506
,100.0,1.009,0.831,
72.9804878,100.0,,,0.151
75.047,100.0,0.882,0.706,0.432
,50.4,,0.514,0.557
60.747,,,0.481,0.648
71.911,70.2,0.975,0.718,0.259
74.03658537,100.0,1.03,0.875,
82.59756098,100.0,0.993,0.93,
64.485,,0.956,0.501,0.556
,14.2,0.968,,0.554
74.884,,,0.803,0.228
,100.0,0.925,0.747,0.348
,,0.887,,
,,,0.918,
64.364,47.7,,0.556,0.632
,99.6,,0.802,0.347
70.213,100.0,,0.758,0.309
68.846,100.0,1.01,,0.205
,100.0,1.031,,0.313
,99.8,0.981,,0.119
74.042,100.0,0.861,,
59.325,,0.922,0.446,
65.672,,,0.585,0.498
59.269,55.2,,0.615,0.445
,89.9,0.942,0.602,
81.3097561,100.0,0.968,,0.025
82.20731707,100.0,0.975,,0.088
73.837,86.3,0.956,,0.424
61.576,18.6,0.835,,0.611
52.676,59.5,0.863,0.535,
73.24634146,100.0,0.945,0.77,0.134
83.16341463,100.0,0.983,,
,100.0,0.9,0.816,0.3
66.098,,0.81,0.544,0.534
76.223,95.3,,0.805,0.392
,,0.931,0.558,
70.262,100.0,0.99,0.717,0.445
,95.6,0.95,0.762,0.38
69.266,97.5,0.99,0.699,0.419
75.50243902,,1.008,,0.109
,100.0,0.994,,
79.272,,1.019,0.855,0.22
72.8097561,100.0,0.994,0.821,
69.9002439,100.0,1.016,0.822,0.203
66.072,48.7,0.954,0.534,
72.767,98.3,0.957,,0.418
67.591,78.5,,0.618,0.494
76.936,100.0,,0.875,0.247
67.093,68.0,0.874,,0.53
,100.0,0.982,,0.131
60.062,27.5,0.893,,
83.09268293,100.0,,,0.04
74.61463415,100.0,,0.848,
,100.0,0.999,0.918,
62.341,,0.944,0.713,
83.52682927,100.0,,0.925,
54.975,7.7,,0.385,0.587
,100.0,0.986,0.905,0.057
,,0.949,0.782,0.383
65.267,,0.87,,
,,,0.73,0.427
83.05609756,,0.988,0.947,
83.75121951,100.0,,0.962,0.018
72.063,88.8,0.825,,0.477
71.594,,0.909,0.685,0.285
,,0.943,,0.56
78.715,100.0,1.012,0.8,0.333
67.737,100.0,0.917,0.607,
,,0.849,0.539,0.58
70.986,,0.965,,
72.971,100.0,,,0.344
73.772,99.9,0.931,0.731,0.259
,,0.937,0.838,
69.264,100.0,,0.745,
,45.2,0.927,,0.53
69.64780488,100.0,1.012,0.773,
,,,0.911,
,100.0,0.987,0.929,0.098
76.32926829,100.0,1.001,0.921,0.179
,,1.022,0.809,
70.862,99.9,,0.727,0.227
70.554,100.0,0.983,,0.492
73.618,100.0,1.002,,0.296
61.223,,0.965,0.565,
59.253,49.0,,0.593,
