Year,Country,Econ_Index,Institutional_Index,Quality_Of_Life_Index_FA,Sustainability_Index_FA,Ease_of_Living_Index
1976,Peru,-0.788,-0.3724,-1.301,-0.87655,-0.877
1976,Philippines,-0.925,0.16579,-0.976,-0.34752,-0.584
1976,Portugal,-0.9,-0.68848,0.425,0.48148,-0.176
1976,Qatar,0.316,-0.12911,0.439,0.84339,0.327
1976,Saudi Arabia,-0.317,-1.17933,-1.085,-0.67317,-0.855
1976,Singapore,-0.317,-0.13656,0.524,-0.06897,0.06
1976,Bahrain,-0.413,-0.05918,-0.023,0.07461,-0.115
1976,Brazil,-0.54,-0.98026,-0.618,-0.70396,-0.702
1976,Canada,-0.347,-0.36816,0.75,0.30773,0.13
1976,Switzerland,0.23,-0.08246,0.679,0.47424,0.346
1976,Chile,-0.819,-0.35991,0.059,0.13741,-0.253
1976,China,-0.641,-0.87887,-0.57,-0.59002,-0.668
1976,Belgium,-0.616,0.02114,0.439,-0.15659,-0.019
1976,Jordan,-0.868,-0.55354,-0.495,-0.5939,-0.618
1976,Poland,0.138,-0.2354,0.438,0.42109,0.192
1976,United Arab Emirates,0.79,-0.8162,-0.11,0.01833,-0.042
1976,Australia,-0.536,-0.29609,0.681,0.61434,0.122
1976,Austria,-0.573,-0.11002,0.468,0.20052,0.023
1976,Argentina,-0.145,-0.00566,0.094,0.29866,0.04
1976,Costa Rica,-0.857,-0.06905,0.312,0.39619,-0.063
1976,United Kingdom,-0.681,0.2053,0.637,0.05177,0.112
1976,Hong Kong,-0.426,-0.37175,0.348,0.05474,-0.069
1976,Georgia,-0.927,-0.47984,0.338,0.38622,-0.175
1976,France,-0.702,0.02075,0.518,-0.05364,0.003
1976,Hungary,-0.837,-0.25888,0.441,0.47108,-0.049
1976,Greece,-0.839,-0.66988,0.781,0.49451,-0.03
1976,Cyprus,-0.858,0.04001,0.293,0.25001,-0.064
1976,Germany,-0.225,0.00648,0.337,-0.35543,0.01
1976,Denmark,-0.48,-0.01074,0.573,-0.00197,0.078
1976,Finland,-0.737,-0.47474,0.41,0.13311,-0.139
1976,Algeria,-0.875,-0.02673,-1.906,-1.29093,-1.086
1976,Ecuador,-0.906,0.18355,-0.738,-0.71106,-0.546
1976,Egypt,-0.843,-0.62149,-1.18,-0.91947,-0.917
1976,Spain,-0.758,0.05563,0.453,0.30114,0.028
1976,Colombia,-0.972,-0.83666,-0.247,-0.02762,-0.543
1977,Malta,-0.681,-0.23235,0.318,0.09202,-0.103
1977,New Zealand,-0.375,-0.24124,0.428,-0.05439,-0.012
1977,Malaysia,-0.759,-0.43859,-0.073,-0.13839,-0.346
1977,Nicaragua,-0.884,-0.03708,-1.209,-1.34979,-0.856
1977,Netherlands,0.08,-0.11687,0.412,0.14826,0.157
1977,Norway,-0.45,0.48675,0.612,-0.15716,0.2
1977,Nepal,-0.843,-0.37642,-1.67,-0.86848,-1.02
1977,Mexico,-1.069,-0.06528,-0.362,0.17188,-0.384
1977,Iceland,-0.36,-0.38543,0.739,0.13261,0.092
1977,Israel,-0.378,-0.28073,0.702,0.22098,0.114
1977,Italy,-0.577,0.06138,0.465,0.18955,0.062
1977,Jordan,-0.981,-0.8477,-0.08,-0.5944,-0.574
1977,Japan,-0.659,0.18541,0.568,0.14619,0.102
1977,South Korea,-0.792,-0.3918,-0.185,-0.33779,-0.411
1977,Kuwait,0.158,-0.2973,0.315,0.17859,0.102
1977,Morocco,-0.881,-0.01783,-1.09,-0.95074,-0.749
1977,Panama,-0.698,-0.45521,-0.355,-0.12154,-0.431
1977,Thailand,-0.966,-0.35072,-0.595,-0.88408,-0.67
1977,Tunisia,-0.793,-0.66266,-0.341,0.14971,-0.461
1977,Turkey,-1.049,-0.13795,-0.377,0.06113,-0.42
1977,Syria,-0.834,-0.44374,0.058,0.079,-0.287
1977,Uruguay,-1.024,-0.41784,0.363,0.1875,-0.205
1977,United States,-0.116,-0.03704,0.699,0.15292,0.229
1977,South Africa,-0.962,0.31555,-1.097,-0.73114,-0.655
1977,Sweden,0.156,0.14265,0.86,0.75809,0.489
1977,Peru,-0.733,-0.41499,-1.165,-0.7751,-0.811
1977,Philippines,-0.858,-0.1439,-0.878,-0.43761,-0.623
1977,Portugal,-0.881,-0.31086,0.425,0.53087,-0.07
1977,Qatar,0.112,-0.81144,0.195,0.02097,-0.103
1977,Saudi Arabia,-0.389,-1.11332,-1.157,-0.77827,-0.897
1977,Singapore,-0.437,-0.26894,0.53,0.16547,0.034
1977,Pakistan,-0.85,-0.55505,-1.248,-0.85728,-0.917
1977,Ireland,-0.853,-0.78368,0.521,-0.34233,-0.278
1977,Iran,-0.801,-0.34361,-1.381,-0.86074,-0.899
1977,Bahrain,-0.296,-0.26523,0.341,-0.13692,-0.041
1977,Brazil,-0.529,-1.16849,-0.891,-0.8311,-0.861
1977,Canada,-0.422,0.0721,0.707,0.0404,0.166
1977,Switzerland,0.397,-0.15601,0.589,0.6114,0.358
1977,Chile,-0.963,-0.5476,0.084,-0.11408,-0.365
1977,China,-0.802,-0.53294,-0.327,0.10942,-0.432
1977,India,-0.921,0.14379,-1.169,-1.09216,-0.767
1977,Belgium,0.096,-0.19516,0.707,0.46343,0.292
1977,Poland,-0.015,-0.47453,0.432,0.31028,0.075
1977,United Arab Emirates,1.541,-0.72782,-0.092,-0.15904,0.147
1977,Argentina,-0.438,-0.05485,0.041,0.48687,-0.036
1977,Australia,-0.579,-0.14801,0.736,0.24836,0.113
1977,Colombia,-0.865,-0.46209,-0.015,0.0402,-0.331
1977,Austria,-0.465,-0.43323,0.493,0.2211,-0.019
1977,Greece,-0.826,-0.79772,0.769,0.4541,-0.069
1977,Georgia,-0.957,-0.47116,0.35,0.23907,-0.199
1977,Hungary,-0.908,-0.52184,0.465,0.49519,-0.12
1977,Costa Rica,-0.891,-0.30013,0.33,0.30339,-0.137
1977,Indonesia,-0.99,0.62546,-1.191,-1.10748,-0.674
1977,United Kingdom,-0.595,0.40375,0.692,0.09767,0.209
1977,Hong Kong,-0.354,-0.43541,0.458,0.04474,-0.03
1977,Algeria,-0.878,0.0078,-1.887,-1.28874,-1.071
1977,Germany,0.095,0.07288,0.491,0.39659,0.273
1977,Cyprus,-0.79,-0.45761,0.287,0.07057,-0.201
1977,Ecuador,-0.945,-0.29157,-0.64,-1.02037,-0.686
1977,Denmark,-0.402,0.03812,0.763,0.33031,0.226
1977,Spain,-0.835,-0.53434,0.471,0.45475,-0.109
1977,France,-0.627,0.32867,0.549,-0.15568,0.094
1977,Egypt,-0.986,0.22499,-1.21,-1.12562,-0.783
1977,Finland,-0.768,-0.07466,0.485,0.32354,0.008
1978,Mexico,-1.025,-0.81226,-0.155,-0.39037,-0.572
1978,Malaysia,-0.877,-0.50051,-0.105,-0.42479,-0.445
1978,Malta,-0.48,-0.21953,0.361,0.16139,-0.024
1978,Nicaragua,-0.712,-0.68262,-1.181,-0.82089,-0.885
1978,Netherlands,0.216,-0.23555,0.387,0.68755,0.234
1978,Norway,0.099,-0.18596,0.679,0.22225,0.249
1978,Nepal,-0.879,0.00361,-1.67,-1.28874,-0.997
1978,New Zealand,-0.706,-0.19667,0.763,-0.00653,0.04
1978,Kuwait,0.214,-0.09924,0.328,0.43222,0.208
1978,Morocco,-0.854,-0.12424,-1.443,-1.04647,-0.907
1978,Jordan,-0.765,-0.47255,-0.068,-0.29543,-0.378
1978,Japan,0.091,-0.24235,0.532,0.54044,0.229
1978,South Korea,-0.928,-0.54093,-0.043,-0.62365,-0.476
1978,Pakistan,-0.969,0.27372,-1.424,-1.11862,-0.84
1978,Turkey,-1.006,-1.05106,-0.638,-1.0261,-0.891
1978,Peru,-0.729,-0.5166,-1.153,-0.79403,-0.834
1978,Thailand,-0.898,-0.45467,-0.229,-0.12427,-0.437
1978,Tunisia,-0.875,-0.50912,-0.576,-0.66572,-0.647
1978,Syria,-0.645,-0.50817,-0.109,0.02602,-0.323
1978,Uruguay,-0.953,-0.5192,0.462,0.32782,-0.157
1978,United States,0.021,-0.11261,0.729,0.29022,0.276
1978,South Africa,-0.72,-0.60101,-1.152,-0.80154,-0.854
1978,Panama,-0.831,-0.51423,0.272,0.05637,-0.233
1978,Sweden,0.391,-0.23084,0.873,0.55352,0.429
1978,Philippines,-0.907,-0.01471,-0.902,-0.38566,-0.604
1978,Portugal,-0.926,-0.57171,0.42,0.5032,-0.152
1978,Qatar,0.222,-0.16563,0.444,0.59173,0.258
1978,Singapore,-0.74,-0.35331,0.513,0.00135,-0.094
1978,Saudi Arabia,-0.12,-1.19234,-1.055,-0.61039,-0.789
1978,Italy,-0.583,-0.31513,0.484,0.23297,-0.02
1978,India,-0.811,-0.35026,-1.046,-1.08816,-0.82
1978,Iceland,-0.22,-0.03314,0.758,0.26713,0.242
1978,Canada,-0.429,0.00931,0.726,0.22174,0.182
1978,Switzerland,0.166,-0.15891,0.577,0.6656,0.304
1978,Chile,-1.001,-0.44208,0.109,-0.2506,-0.36
1978,Brazil,-0.526,-1.12236,-0.474,-0.6435,-0.675
1978,China,-0.796,-0.39247,-0.532,-0.73363,-0.593
1978,Colombia,-1.017,-0.97068,-0.246,0.16265,-0.559
1978,Costa Rica,-0.901,-0.61609,0.454,0.44494,-0.154
1978,Cyprus,-0.803,-0.31403,0.435,0.38536,-0.069
1978,Germany,-0.206,0.0051,0.477,0.11621,0.134
1978,Bahrain,-0.391,-0.45787,0.358,0.02459,-0.083
1978,Israel,-0.638,-0.1385,0.72,0.32906,0.107
1978,Poland,-0.411,-0.3334,0.432,0.19665,-0.005
1978,United Arab Emirates,0.906,-0.68395,-0.091,-0.0465,0.017
1978,Argentina,-0.182,0.16222,0.084,0.37138,0.08
1978,Australia,-0.17,0.0954,0.78,0.18217,0.282
1978,Austria,0.136,-0.23995,0.511,0.84539,0.28
1978,Belgium,-0.133,-0.14655,0.664,0.49414,0.237
1978,Denmark,0.314,-0.13606,0.812,0.54461,0.41
1978,Algeria,-1.021,0.73913,-1.851,-1.13219,-0.888
1978,Hong Kong,-0.352,-0.44403,0.616,0.35432,0.07
1978,Hungary,-0.792,-0.45861,0.423,0.38603,-0.107
1978,Greece,-0.654,0.13436,0.942,0.02297,0.203
1978,Indonesia,-0.893,0.02162,-1.143,-1.24183,-0.804
1978,Ireland,-0.82,-0.45995,0.515,-0.0469,-0.147
1978,Iran,-0.462,-1.06613,-1.382,-0.84656,-0.993
1978,Spain,-0.715,-0.56302,0.369,0.0275,-0.186
1978,Egypt,-0.995,0.42494,-1.042,-0.70608,-0.613
1978,Ecuador,-0.913,-0.1502,-0.683,-0.8455,-0.632
1978,Finland,-0.388,-0.42929,0.518,0.26876,0.017
1978,Georgia,-0.962,-0.46306,0.308,0.41469,-0.186
1978,United Kingdom,-0.638,-0.42354,0.692,0.13367,-0.003
1978,France,-0.47,-0.2012,0.585,0.06361,0.046
1979,Malaysia,-0.928,-0.47135,0.083,-0.09687,-0.335
1979,Malta,-0.746,-0.27577,0.495,0.02792,-0.078
1979,Norway,0.294,-0.11916,0.679,0.39744,0.341
1979,Nicaragua,-0.417,-1.07656,-1.62,-0.82876,-1.065
1979,Netherlands,0.313,0.20692,1.014,1.44439,0.702
1979,Nepal,-0.762,-0.3934,-1.664,-0.93788,-1.012
1979,New Zealand,-0.655,0.22666,0.573,0.19039,0.122
1979,Mexico,-0.856,-0.37122,-0.174,-0.51708,-0.445
1979,Pakistan,-0.88,-0.00572,-1.429,-1.28979,-0.915
1979,South Korea,-0.771,-0.49772,-0.073,-0.09727,-0.357
1979,Kuwait,0.542,0.01682,0.426,0.33846,0.34
1979,Morocco,-0.817,-0.30882,-1.419,-0.86758,-0.908
1979,Panama,-0.755,-0.40472,0.327,0.05814,-0.167
1979,Philippines,-0.943,-0.19356,-0.884,-0.50139,-0.669
1979,Thailand,-0.866,-0.43471,0.095,0.06657,-0.282
1979,Turkey,-0.759,-0.43216,-0.54,-0.97147,-0.633
1979,Japan,-0.054,-0.09428,0.58,0.57787,0.253
1979,Uruguay,-0.88,-0.3266,0.474,0.50252,-0.06
1979,United States,0.129,-0.14481,0.723,0.58208,0.336
1979,South Africa,-0.888,-0.0054,-1.14,-1.25077,-0.81
1979,Syria,-0.621,-0.36456,-0.085,-0.01397,-0.278
1979,Portugal,-0.879,-0.64156,0.5,0.49714,-0.131
1979,Qatar,0.246,-0.1538,0.377,0.78414,0.273
1979,Peru,-0.797,-0.43945,-1.147,-1.00753,-0.862
1979,Saudi Arabia,0.297,-1.44917,-0.811,-0.31949,-0.62
1979,Singapore,-0.321,-0.12419,0.525,-0.06814,0.062
1979,Sweden,0.537,-0.01601,0.867,1.03285,0.589
1979,Jordan,-0.848,-0.48766,-0.086,-0.50946,-0.44
1979,Tunisia,-0.894,-0.51793,-0.072,-0.36065,-0.432
1979,Italy,-0.664,-0.16893,0.483,0.09228,-0.025
1979,Canada,-0.434,-0.08672,0.732,0.24232,0.162
1979,Switzerland,0.264,0.06759,0.632,0.21867,0.337
1979,Chile,-0.831,-0.38166,0.107,0.11923,-0.248
1979,China,-0.802,-0.48471,-0.253,-0.62358,-0.504
1979,Colombia,-1.015,-0.53161,0.053,-0.34654,-0.42
1979,Costa Rica,-0.767,-0.28616,0.329,0.02497,-0.144
1979,Cyprus,-0.962,-0.4379,0.391,0.453,-0.145
1979,Germany,0.293,-0.18489,0.451,0.68261,0.287
1979,Brazil,-0.553,-0.54715,-0.281,-0.297,-0.418
1979,Denmark,0.397,-0.12188,0.824,0.26208,0.396
1979,Poland,-0.231,-0.06896,0.438,-0.09976,0.063
1979,United Arab Emirates,1.395,-0.73393,-0.091,-0.13785,0.113
1979,Argentina,-0.442,-0.09332,-0.037,0.04435,-0.14
1979,Australia,-0.453,-0.33461,0.792,0.49425,0.154
1979,Austria,0.017,-0.27414,0.542,0.44785,0.193
1979,Belgium,0.411,-0.32373,0.75,0.20085,0.314
1979,Bahrain,0.255,-0.36299,0.285,-0.02054,0.07
1979,Hong Kong,-0.44,-0.1837,0.781,0.31611,0.165
1979,Hungary,-0.666,-0.1215,0.472,0.12978,-0.012
1979,Indonesia,-0.983,0.31125,-1.271,-1.07373,-0.774
1979,India,-0.801,-0.49203,-0.979,-0.96091,-0.81
1979,Ireland,-0.63,0.14165,0.54,-0.07747,0.055
1979,Iran,-0.464,-1.11544,-1.143,-0.8015,-0.915
1979,Iceland,0.084,0.20426,0.764,0.67234,0.44
1979,Israel,-0.556,-0.12749,0.818,0.45293,0.183
1979,Algeria,-0.742,-0.53645,-1.267,-0.759,-0.877
1979,Greece,-0.384,-0.10217,0.852,0.03422,0.182
1979,Ecuador,-0.674,-0.62678,-0.363,-0.15357,-0.475
1979,Egypt,-0.85,-0.55855,-0.878,-0.62946,-0.754
1979,Spain,-0.481,0.29803,0.516,0.34261,0.186
1979,France,-0.064,0.00304,0.741,0.6929,0.348
1979,United Kingdom,-0.558,0.11707,0.705,0.46486,0.206
1979,Georgia,-0.962,-0.53596,0.424,0.36421,-0.171
1979,Finland,-0.39,-0.43915,0.488,0.09969,-0.022
1980,Malaysia,-0.704,-0.60178,-0.367,-0.06969,-0.465
1980,Nicaragua,-0.823,-0.47627,-1.147,-1.02518,-0.88
1980,Panama,-0.712,-0.22803,0.159,0.14756,-0.157
1980,Norway,0.278,-0.20422,0.697,0.73092,0.372
1980,Nepal,-0.866,-0.02171,-1.694,-1.29332,-1.009
1980,New Zealand,-0.323,-0.26255,0.495,0.15847,0.051
1980,Pakistan,-0.91,0.06167,-1.27,-1.07372,-0.818
1980,Peru,-0.761,-0.48913,-1.147,-1.05088,-0.872
1980,Netherlands,0.436,-0.10563,0.967,1.0341,0.576
1980,South Korea,-0.927,-0.43963,-0.155,-0.23278,-0.431
1980,Kuwait,0.358,-0.08665,0.408,0.65582,0.309
1980,Philippines,-0.895,0.02648,-1.119,-1.14014,-0.78
1980,Morocco,-0.757,-0.46064,-1.418,-0.89899,-0.936
1980,Mexico,-0.846,-0.47512,-0.143,-0.26513,-0.42
1980,Malta,-0.719,-0.41809,0.397,-0.15395,-0.168
1980,Tunisia,-0.938,0.08849,-0.609,-0.93909,-0.566
1980,Turkey,-0.93,-0.10523,-0.491,-0.55978,-0.515
1980,Uruguay,-0.771,-0.19751,0.468,0.25056,-0.041
1980,United States,0.419,-0.22765,0.747,0.36496,0.364
1980,South Africa,-0.913,0.08917,-1.122,-0.95519,-0.742
1980,Thailand,-0.959,-0.18727,-0.619,-0.92612,-0.642
1980,Portugal,-0.735,-0.42923,0.525,0.07193,-0.097
1980,Qatar,0.532,-0.00699,0.427,0.34185,0.332
1980,Saudi Arabia,0.239,-1.53698,-0.676,-0.2158,-0.593
1980,Singapore,-0.662,0.09882,0.525,0.33773,0.094
1980,Sweden,0.281,-0.13559,0.558,0.73448,0.342
1980,Syria,-0.893,-0.52085,-0.043,-0.3839,-0.426
1980,Iran,-0.445,-1.11194,-1.149,-0.80149,-0.912
1980,Brazil,-0.542,-0.77488,-0.34,-0.44204,-0.515
1980,Canada,-0.008,-0.19722,0.75,0.66926,0.312
1980,Switzerland,0.321,-0.04973,0.777,0.40298,0.4
1980,Chile,-0.835,-0.43145,0.104,0.09404,-0.266
1980,China,-0.839,-0.22884,-0.373,-0.37139,-0.453
1980,Colombia,-1.042,-0.34687,0.115,-0.06883,-0.317
1980,Costa Rica,-0.88,-0.64519,0.5,0.4915,-0.133
1980,Cyprus,-0.838,-0.09325,0.372,0.25795,-0.064
1980,Germany,0.575,0.04875,0.519,0.58892,0.426
1980,Denmark,0.365,0.098,0.805,0.34174,0.449
1980,Bahrain,-0.088,-0.54211,0.303,-0.11913,-0.069
1980,Poland,-0.469,0.5282,0.457,0.56008,0.259
1980,Bulgaria,-0.808,-0.19141,0.478,0.39119,-0.024
1980,United Arab Emirates,1.958,-0.72833,-0.078,-0.12107,0.262
1980,Australia,-0.464,-0.33053,0.896,0.40312,0.175
1980,Austria,0.41,-0.22721,0.535,0.83254,0.358
1980,Belgium,0.544,-0.40407,0.738,0.50521,0.369
1980,Algeria,-0.877,-0.00393,-1.395,-1.28233,-0.901
1980,Argentina,-0.305,-0.07862,-0.043,-0.00232,-0.111
1980,Hong Kong,-0.313,-0.26949,0.361,-0.02902,-0.024
1980,Hungary,-0.859,-0.21187,0.404,0.38588,-0.068
1980,Indonesia,-1.023,0.75053,-1.142,-1.03047,-0.622
1980,India,-0.899,0.10081,-1.083,-0.79271,-0.698
1980,Ireland,-0.303,-0.43628,0.618,0.41131,0.093
1980,Israel,-0.397,-0.30456,0.465,0.17989,0.014
1980,Italy,-0.155,0.12328,0.526,0.09273,0.19
1980,Jordan,-0.674,-0.49465,-0.061,-0.3216,-0.362
1980,Japan,-0.299,-0.43781,0.637,0.41151,0.1
1980,Iceland,-0.295,-0.64708,0.662,0.65212,0.094
1980,Ecuador,-0.871,-0.58812,-0.162,-0.27127,-0.462
1980,Spain,-0.408,-0.16843,0.577,0.06884,0.068
1980,Finland,-0.232,0.08523,0.642,0.17732,0.215
1980,Egypt,-0.971,-0.24686,-0.908,-0.66543,-0.722
1980,France,0.312,0.06642,0.892,2.22961,0.741
1980,Greece,-0.437,-0.17279,0.834,-0.05425,0.131
1980,United Kingdom,-0.032,-0.07579,0.723,0.66623,0.326
1980,Georgia,-0.872,-0.61172,0.278,0.03184,-0.269
1981,Ecuador,-0.958,-0.51263,-0.107,-0.43643,-0.471
1981,Egypt,-0.907,-0.23871,-0.554,-0.47942,-0.552
1981,Denmark,0.388,-0.40007,0.793,0.17152,0.3
1981,Germany,0.005,-0.26672,0.5,0.58517,0.197
1981,Cyprus,-0.875,-0.14067,0.436,0.58564,-0.013
1981,Costa Rica,-0.891,-0.66215,0.63,0.13346,-0.148
1981,Algeria,-0.919,0.08988,-1.305,-1.1155,-0.831
1981,Spain,-0.648,0.58011,0.771,0.44382,0.319
1981,Georgia,-0.949,-0.54379,0.309,0.37872,-0.208
1981,Greece,-0.348,0.07674,0.925,0.20715,0.287
1981,France,-0.053,-0.56803,0.912,0.40745,0.225
1981,Finland,-0.01,-0.23074,0.714,0.54233,0.271
1981,United Kingdom,-0.225,0.17701,0.683,0.58573,0.315
1981,Belgium,0.227,-0.19619,0.757,0.52313,0.351
1981,Austria,-0.015,-0.09549,0.686,0.62075,0.306
1981,Australia,0.337,0.15032,0.877,1.05965,0.588
1981,United Arab Emirates,1.901,-0.63731,-0.072,-0.14006,0.27
1981,Argentina,-0.179,-0.17949,-0.025,0.09222,-0.085
1981,Bulgaria,-0.808,-0.19141,0.478,0.39119,-0.024
1981,Bahrain,0.057,-0.60416,0.184,-0.13164,-0.092
1981,China,-0.765,-0.31609,0.029,-0.19349,-0.289
1981,Chile,-0.858,-0.47465,0.153,0.1133,-0.263
1981,Switzerland,0.609,-0.04999,0.874,0.59032,0.534
1981,Canada,0.302,-0.26107,0.738,0.6574,0.367
1981,Brazil,-0.173,-1.32836,-0.345,-0.29588,-0.54
1981,Colombia,-1.098,-0.50583,0.109,-0.09735,-0.377
1981,Sweden,0.225,-0.10342,0.602,0.40938,0.303
1981,Singapore,-0.624,-0.11608,0.634,0.20699,0.068
1981,Saudi Arabia,0.247,-0.30333,-0.046,0.10208,-0.015
1981,Qatar,0.5,-0.64959,0.268,-0.51927,-0.021
1981,Portugal,-0.788,-0.58468,0.488,0.47001,-0.102
1981,Philippines,-0.791,-0.41106,-1.119,-1.06968,-0.853
1981,Peru,-0.786,-0.50119,-1.141,-1.01147,-0.873
1981,Panama,-0.934,-0.61197,0.327,0.44016,-0.206
1981,Pakistan,-0.985,0.2261,-1.252,-1.11104,-0.795
1981,Poland,-0.264,-0.29103,0.494,0.14737,0.056
1981,Slovenia,0.41,-0.22321,0.543,1.04513,0.394
1981,Mongolia,-1.027,0.77709,-1.4,-1.13219,-0.722
1981,South Africa,-0.845,-0.53465,-0.915,-0.84175,-0.791
1981,United States,0.327,-0.28964,0.713,0.61065,0.35
1981,Turkey,-0.979,-0.74584,-0.382,-0.07635,-0.576
1981,Tunisia,-0.853,-0.08305,-0.615,-0.52562,-0.528
1981,Thailand,-0.824,-0.30112,0.132,0.12776,-0.216
1981,Syria,-0.956,-0.49547,0.107,0.08269,-0.313
1981,New Zealand,-0.484,-0.0945,0.428,0.16333,0.03
1981,Uruguay,-0.735,-0.29666,0.462,0.27698,-0.055
1981,Nepal,-0.991,0.63015,-1.699,-1.13263,-0.855
1981,Kuwait,0.154,-0.46991,0.305,0.06194,0.037
1981,South Korea,-0.752,-0.65587,-0.118,-0.28456,-0.436
1981,Japan,0.395,-0.10765,0.617,0.37604,0.344
1981,Jordan,-0.528,-0.35638,-0.073,0.00308,-0.246
1981,Italy,-0.329,-0.09752,0.574,0.12292,0.113
1981,Israel,-0.577,-0.03461,0.79,0.14705,0.146
1981,Iceland,0.121,-0.18649,0.534,0.77891,0.287
1981,Iran,-0.798,-0.48011,-1.173,-0.952,-0.873
1981,Ireland,-0.314,-0.32825,0.739,0.21084,0.13
1981,India,-0.9,0.11348,-1.095,-0.78972,-0.698
1981,Indonesia,-0.993,0.58827,-1.271,-1.07904,-0.708
1981,Hungary,-0.605,-0.30509,0.41,0.13392,-0.064
1981,Hong Kong,-0.31,-0.3955,0.661,0.43325,0.12
1981,Norway,0.184,0.03346,1.027,1.03656,0.569
1981,Netherlands,0.477,0.49379,1.088,0.88241,0.756
1981,Nicaragua,-0.85,-0.40687,-1.136,-1.19539,-0.891
1981,Malta,-0.899,-0.64266,0.348,0.28836,-0.22
1981,Malaysia,-0.699,-0.44243,-0.27,-0.07645,-0.391
1981,Mexico,-0.717,-0.35606,-0.009,-0.00206,-0.272
1981,Morocco,-0.827,-0.31553,-1.412,-0.85628,-0.908
1982,New Zealand,-0.362,-0.31357,0.756,0.12959,0.115
1982,Norway,0.242,0.12299,1.094,1.42571,0.688
1982,Nepal,-0.872,-0.04151,-1.711,-1.29278,-1.021
1982,Netherlands,0.437,0.4809,1.107,1.42307,0.83
1982,Nicaragua,-0.892,0.02012,-1.13,-1.16862,-0.789
1982,Pakistan,-0.9,0.03893,-1.228,-1.17564,-0.821
1982,Panama,-0.399,-0.34659,0.389,0.08174,-0.038
1982,Peru,-0.937,0.12353,-1.171,-1.11869,-0.781
1982,Philippines,-0.732,-0.17337,-0.847,-0.48899,-0.596
1982,Portugal,-0.777,-0.32875,0.507,0.12507,-0.08
1982,Morocco,-0.937,0.13395,-1.411,-1.12604,-0.864
1982,Mexico,-0.764,-0.50431,-0.091,-0.60459,-0.44
1982,Malta,-0.788,-0.55517,0.226,0.18959,-0.228
1982,Mongolia,-1.039,0.96691,-1.412,-1.11892,-0.68
1982,Malaysia,-0.786,-0.51617,0.146,0.2965,-0.23
1982,Qatar,0.577,-0.00273,0.5,0.55402,0.402
1982,Tunisia,-0.866,-0.16362,0.459,0.41115,-0.035
1982,Turkey,-1.064,-0.47801,-0.04,-0.46695,-0.47
1982,Uruguay,-0.502,0.1777,0.449,0.34464,0.128
1982,United States,0.509,-0.70085,0.915,0.89387,0.406
1982,South Africa,-0.861,-0.09117,-1.091,-1.04143,-0.776
1982,Poland,-0.404,-0.25839,0.488,0.11916,0.023
1982,Slovenia,0.484,-0.04695,0.537,0.89517,0.431
1982,Taiwan,-0.416,0.00467,0.696,0.26053,0.18
1982,Saudi Arabia,0.15,-0.97945,-0.218,0.09919,-0.269
1982,Singapore,-0.264,-0.05702,0.642,0.21202,0.176
1982,Sweden,0.35,1.13168,1.424,0.3685,0.924
1982,Syria,-0.896,-0.60654,-0.244,-0.24417,-0.498
1982,Thailand,-0.857,-0.33323,-0.055,-0.45983,-0.386
1982,Egypt,-1.0,-0.90198,-0.577,-0.90283,-0.813
1982,Switzerland,0.58,0.99207,1.356,1.15601,1.041
1982,Chile,-0.518,-0.67279,0.189,0.2643,-0.192
1982,China,-0.848,-0.3526,0.047,0.0565,-0.275
1982,Colombia,-1.056,-0.35832,0.091,-0.01856,-0.325
1982,Canada,0.36,0.02571,0.823,0.45591,0.453
1982,Costa Rica,-0.741,-0.04392,0.734,0.81473,0.183
1982,Cyprus,-0.783,-0.24841,0.379,0.09407,-0.111
1982,Germany,0.148,-0.15675,0.752,1.17412,0.437
1982,Denmark,0.37,-0.28138,0.751,0.33544,0.335
1982,Algeria,-0.857,-0.17372,-1.211,-1.21171,-0.863
1982,Belgium,-0.288,-0.46522,0.793,0.3297,0.139
1982,Austria,0.067,-0.1963,0.736,0.55326,0.308
1982,Australia,0.336,-0.0895,0.958,1.0859,0.56
1982,Argentina,-0.169,-0.44891,0.266,0.17115,-0.036
1982,United Arab Emirates,1.705,-0.46977,-0.023,-0.19192,0.272
1982,Bulgaria,-0.797,-0.50742,0.49,0.42461,-0.091
1982,Bahrain,0.219,-0.35533,0.155,0.03701,0.026
1982,Brazil,-0.428,-0.31492,-0.113,0.03501,-0.22
1982,Ecuador,-0.902,-0.5026,-0.241,-0.37698,-0.492
1982,Indonesia,-0.806,-0.36705,-1.081,-1.13002,-0.841
1982,India,-0.89,0.03018,-1.07,-0.79176,-0.708
1982,Ireland,-0.296,-0.63746,0.751,0.43917,0.095
1982,Iran,-0.617,-0.89203,-1.197,-0.77221,-0.912
1982,Iceland,0.178,0.05695,0.766,0.35966,0.381
1982,Israel,-0.414,-0.1402,0.87,0.00775,0.167
1982,Italy,-0.392,-0.00215,0.703,0.3202,0.196
1982,Jordan,-0.794,-0.38302,-0.06,-0.32676,-0.364
1982,Japan,-0.143,0.60747,1.211,0.66134,0.639
1982,South Korea,-0.84,-0.46546,0.175,-0.01907,-0.268
1982,Kuwait,0.226,-0.08171,0.343,0.45333,0.224
1982,Spain,-0.691,-0.24443,1.387,0.54371,0.333
1982,Hungary,-0.848,-0.21235,0.417,0.27836,-0.077
1982,Finland,-0.08,0.04863,0.842,0.40162,0.347
