Year,Country,Sustainability_Rank
2009,Slovenia,35
2009,Denmark,36
2009,Finland,37
2009,Bulgaria,38
2009,Lebanon,39
2009,China,40
2009,Spain,41
2009,France,42
2009,Algeria,43
2009,Serbia,44
2009,Jordan,46
2009,Argentina,47
2009,Mexico,47
2009,Hungary,48
2009,Azerbaijan,50
2009,Switzerland,51
2009,Austria,52
2009,Moldova,53
2009,New Zealand,55
2009,North Macedonia,57
2009,Armenia,58
2009,Lithuania,59
2009,Romania,59
2009,Portugal,60
2009,Ecuador,61
2009,Croatia,62
2009,Tunisia,63
2009,Thailand,64
2009,Morocco,65
2009,Panama,66
2009,Chile,67
2009,Norway,68
2009,Latvia,69
2009,Sweden,70
2009,Colombia,71
2009,Peru,72
2009,Georgia,73
2009,Indonesia,74
2009,India,75
2009,Montenegro,76
2009,Philippines,77
2009,Uruguay,78
2009,Costa Rica,79
2009,Brazil,80
2009,Pakistan,81
2009,Iceland,82
2009,Nicaragua,83
2009,Nepal,84
2010,Qatar,1
2010,Kuwait,2
2010,Bahrain,3
2010,United Arab Emirates,4
2010,Australia,5
2010,United States,6
2010,Saudi Arabia,7
2010,Kazakhstan,8
2010,Canada,9
2010,Netherlands,12
2010,Estonia,13
2010,Belgium,15
2010,Singapore,16
2010,Japan,17
2010,Israel,18
2010,Ireland,20
2010,United Kingdom,22
2010,Germany,23
2010,Malaysia,24
2010,South Africa,24
2010,Poland,25
2010,Malta,27
2010,Cyprus,28
2010,Greece,29
2010,Ukraine,30
2010,Finland,31
2010,Belarus,31
2010,Mongolia,33
2010,Italy,34
2010,Slovenia,35
2010,China,36
2010,Denmark,37
2010,Bulgaria,38
2010,Lebanon,39
2010,France,40
2010,Algeria,41
2010,Serbia,42
2010,Spain,43
2010,Austria,44
2010,Argentina,45
2010,Jordan,46
2010,Mexico,47
2010,Switzerland,48
2010,Hungary,48
2010,Azerbaijan,50
2010,New Zealand,53
2010,North Macedonia,54
2010,Tunisia,55
2010,Ecuador,55
2010,Lithuania,56
2010,Armenia,57
2010,Romania,58
2010,Thailand,59
2010,Moldova,60
2010,Croatia,61
2010,Chile,62
2010,Morocco,63
2010,Panama,64
2010,Portugal,65
2010,Norway,66
2010,Latvia,67
2010,Sweden,68
2010,Colombia,69
2010,Peru,70
2010,Montenegro,72
2010,Indonesia,73
2010,India,74
2010,Georgia,75
2010,Philippines,76
2010,Costa Rica,77
2010,Brazil,78
2010,Pakistan,79
2010,Uruguay,80
2010,Iceland,81
2010,Nicaragua,82
2010,Nepal,83
2011,Qatar,1
2011,Kuwait,2
2011,Bahrain,3
2011,United Arab Emirates,4
2011,Australia,5
2011,Saudi Arabia,6
2011,United States,7
2011,Kazakhstan,8
2011,Canada,9
2011,Estonia,12
2011,Japan,13
2011,Singapore,13
2011,Netherlands,14
2011,Israel,17
2011,Belgium,18
2011,Malaysia,20
2011,Germany,21
2011,South Africa,22
2011,Poland,23
2011,United Kingdom,24
2011,Ireland,25
2011,Malta,27
2011,Ukraine,28
2011,Greece,29
2011,Cyprus,30
2011,Mongolia,31
2011,Belarus,32
2011,China,33
2011,Bulgaria,34
2011,Slovenia,36
2011,Serbia,37
2011,Italy,38
2011,Finland,40
2011,Algeria,41
2011,France,42
2011,Lebanon,42
2011,Argentina,43
2011,Mexico,44
2011,Spain,45
2011,Jordan,46
2011,Azerbaijan,47
2011,Austria,49
2011,Hungary,51
2011,Denmark,52
2011,Switzerland,53
2011,North Macedonia,54
2011,New Zealand,56
2011,Romania,57
2011,Armenia,58
2011,Tunisia,59
2011,Ecuador,60
2011,Croatia,61
2011,Morocco,62
2011,Moldova,63
2011,Thailand,64
2011,Lithuania,65
2011,Panama,66
2011,Chile,67
2011,Portugal,68
2011,Norway,69
2011,Latvia,70
2011,Montenegro,71
2011,Sweden,72
2011,Georgia,73
2011,Peru,74
2011,Colombia,74
2011,Indonesia,75
2011,India,77
2011,Philippines,78
2011,Costa Rica,79
2011,Brazil,80
2011,Uruguay,81
2011,Pakistan,82
2011,Iceland,83
2011,Nicaragua,84
2011,Nepal,85
2012,Qatar,1
2012,Kuwait,2
2012,Bahrain,3
2012,United Arab Emirates,4
2012,Saudi Arabia,5
2012,Australia,6
2012,Kazakhstan,7
2012,United States,8
2012,Canada,9
2012,Israel,12
2012,Japan,13
2012,Singapore,14
2012,Netherlands,15
2012,Estonia,16
2012,Belgium,20
2012,South Africa,21
2012,Malaysia,22
2012,Germany,23
2012,United Kingdom,24
2012,Ireland,25
2012,Malta,26
2012,Poland,27
2012,Mongolia,28
2012,Ukraine,29
2012,Belarus,30
2012,China,31
2012,Cyprus,33
2012,Greece,34
2012,Slovenia,36
2012,Algeria,37
2012,Lebanon,38
2012,Bulgaria,40
2012,Italy,41
2012,Serbia,42
2012,Jordan,43
2012,France,44
2012,Azerbaijan,45
2012,Argentina,46
2012,Mexico,47
2012,Spain,48
2012,Finland,50
2012,Switzerland,52
2012,North Macedonia,53
2012,New Zealand,54
2012,Austria,55
2012,Hungary,56
2012,Armenia,57
2012,Tunisia,58
2012,Romania,59
2012,Ecuador,60
2012,Denmark,61
2012,Morocco,62
2012,Thailand,63
2012,Panama,64
2012,Lithuania,65
2012,Moldova,66
2012,Chile,67
2012,Croatia,68
2012,Portugal,69
2012,Norway,70
2012,Georgia,71
2012,Indonesia,72
2012,Latvia,73
2012,Colombia,74
2012,Peru,75
2012,Montenegro,76
2012,Sweden,77
2012,India,78
2012,Brazil,80
2012,Philippines,81
2012,Costa Rica,82
2012,Uruguay,83
2012,Pakistan,84
2012,Iceland,85
2012,Nicaragua,86
2012,Nepal,87
2013,Qatar,1
2013,Kuwait,2
2013,Bahrain,3
2013,United Arab Emirates,4
2013,Saudi Arabia,5
2013,Kazakhstan,6
2013,Australia,7
2013,United States,8
2013,Canada,9
2013,Estonia,12
2013,Japan,13
2013,Singapore,14
2013,Netherlands,15
2013,Israel,16
2013,Malaysia,20
2013,South Africa,21
2013,Belgium,22
2013,Germany,23
2013,Mongolia,24
2013,United Kingdom,25
2013,Ireland,26
2013,Poland,27
2013,Ukraine,28
2013,China,29
2013,Belarus,30
2013,Malta,31
2013,Algeria,33
2013,Cyprus,34
2013,Greece,35
2013,Lebanon,36
2013,Slovenia,37
2013,Serbia,37
2013,Azerbaijan,39
2013,Argentina,40
2013,France,42
2013,Jordan,43
2013,Mexico,44
2013,Bulgaria,45
2013,Italy,46
2013,Finland,47
2013,Switzerland,49
2013,New Zealand,51
2013,Austria,52
2013,Spain,53
2013,Hungary,55
2013,Armenia,56
2013,Ecuador,57
2013,North Macedonia,58
2013,Denmark,59
2013,Tunisia,60
2013,Thailand,61
2013,Morocco,62
2013,Romania,63
2013,Chile,64
2013,Panama,65
2013,Moldova,66
2013,Lithuania,67
2013,Croatia,68
2013,Norway,69
2013,Portugal,70
2013,Peru,71
2013,Georgia,72
2013,Latvia,73
2013,Indonesia,74
2013,Colombia,75
2013,Sweden,76
2013,India,78
2013,Montenegro,79
2013,Brazil,80
2013,Philippines,81
2013,Costa Rica,82
2013,Uruguay,83
2013,Pakistan,84
2013,Iceland,85
2013,Nicaragua,86
2013,Nepal,87
2014,Qatar,1
2014,Bahrain,2
2014,Kuwait,3
2014,United Arab Emirates,4
2014,Saudi Arabia,5
2014,Australia,6
2014,United States,7
2014,Kazakhstan,8
2014,Canada,9
2014,Estonia,12
2014,Japan,13
2014,Singapore,14
2014,Netherlands,17
2014,Israel,18
2014,Malaysia,18
2014,South Africa,19
2014,Belgium,21
2014,Germany,22
2014,Mongolia,23
2014,Belarus,24
2014,Ireland,25
2014,China,26
2014,Poland,27
2014,Ukraine,28
2014,Malta,29
2014,United Kingdom,30
2014,Cyprus,32
2014,Algeria,33
2014,Lebanon,34
2014,Azerbaijan,36
2014,Greece,37
2014,Bulgaria,38
2014,Argentina,39
2014,Jordan,40
2014,Slovenia,41
2014,France,43
2014,Mexico,44
2014,Serbia,45
2014,Italy,46
2014,Spain,49
2014,New Zealand,50
2014,Hungary,51
2014,Switzerland,53
2014,Armenia,54
2014,Finland,55
2014,Ecuador,56
2014,Austria,57
2014,Tunisia,58
2014,North Macedonia,59
2014,Morocco,60
2014,Panama,61
2014,Thailand,61
2014,Chile,62
2014,Romania,63
2014,Denmark,64
2014,Moldova,65
2014,Norway,66
2014,Portugal,67
2014,Croatia,68
2014,Lithuania,69
2014,Georgia,70
2014,Peru,71
2014,Indonesia,72
2014,Colombia,73
2014,Latvia,74
2014,Montenegro,76
2014,India,77
2014,Sweden,78
2014,Brazil,79
2014,Philippines,80
2014,Costa Rica,81
2014,Pakistan,82
2014,Iceland,83
2014,Uruguay,84
2014,Nicaragua,85
2014,Nepal,86
2015,Qatar,1
2015,Kuwait,2
2015,Bahrain,3
2015,United Arab Emirates,4
2015,Saudi Arabia,5
2015,Australia,6
2015,United States,7
2015,Canada,8
2015,Kazakhstan,10
2015,Singapore,12
2015,Japan,13
2015,Netherlands,14
2015,Israel,16
2015,Malaysia,18
2015,South Africa,20
2015,Belgium,22
2015,Estonia,23
2015,Germany,24
2015,Ireland,25
2015,Mongolia,25
2015,Poland,26
2015,China,27
2015,Belarus,28
2015,Algeria,29
2015,United Kingdom,30
2015,Cyprus,31
2015,Lebanon,32
2015,Ukraine,33
2015,Azerbaijan,35
2015,Bulgaria,36
2015,Serbia,37
2015,Argentina,38
2015,Slovenia,39
2015,Greece,40
2015,Malta,41
2015,France,42
2015,Jordan,42
2015,Mexico,42
2015,Italy,44
2015,Spain,45
2015,Hungary,47
2015,New Zealand,50
2015,Austria,51
2015,Tunisia,52
2015,Switzerland,53
2015,Ecuador,54
2015,Armenia,55
2015,Chile,56
2015,Thailand,57
2015,North Macedonia,58
2015,Morocco,59
2015,Finland,60
2015,Romania,61
2015,Portugal,62
2015,Panama,63
2015,Moldova,64
2015,Norway,65
2015,Croatia,66
2015,Georgia,66
2015,Lithuania,68
2015,Denmark,69
2015,Indonesia,70
2015,Peru,71
2015,Latvia,72
2015,Montenegro,72
2015,Colombia,73
2015,India,74
2015,Philippines,75
2015,Brazil,76
2015,Sweden,77
2015,Costa Rica,78
2015,Pakistan,79
2015,Iceland,80
2015,Uruguay,81
2015,Nicaragua,82
2015,Nepal,83
2016,Qatar,1
2016,Kuwait,2
2016,United Arab Emirates,3
2016,Bahrain,4
2016,Saudi Arabia,5
2016,Australia,6
2016,United States,7
2016,Canada,9
2016,Kazakhstan,10
2016,Netherlands,12
2016,Japan,13
2016,Singapore,14
2016,Israel,17
2016,Estonia,18
2016,Malaysia,20
2016,Ireland,21
2016,South Africa,23
2016,Belgium,24
2016,Germany,25
2016,Poland,26
2016,Mongolia,27
2016,China,28
2016,Belarus,29
2016,United Kingdom,30
2016,Algeria,31
2016,Lebanon,32
2016,Cyprus,33
2016,Ukraine,34
2016,Azerbaijan,36
2016,Greece,37
2016,Slovenia,38
2016,Serbia,39
2016,Argentina,40
2016,Bulgaria,41
2016,Italy,44
2016,Mexico,44
2016,France,45
2016,Spain,46
2016,Jordan,47
2016,Hungary,48
2016,Malta,51
2016,Austria,52
2016,New Zealand,53
2016,Finland,54
2016,Switzerland,55
2016,Tunisia,56
2016,Chile,57
2016,Ecuador,58
2016,North Macedonia,59
2016,Thailand,60
2016,Morocco,61
2016,Denmark,62
2016,Armenia,63
2016,Romania,64
2016,Portugal,65
2016,Panama,66
2016,Moldova,67
2016,Croatia,68
2016,Lithuania,69
2016,Georgia,71
2016,Norway,72
2016,Peru,73
2016,Indonesia,74
2016,Latvia,75
2016,Colombia,76
2016,Philippines,77
2016,India,78
2016,Montenegro,79
2016,Costa Rica,80
2016,Sweden,81
2016,Brazil,82
2016,Pakistan,83
2016,Nicaragua,84
2016,Uruguay,85
2016,Iceland,86
2016,Nepal,87
2017,Qatar,1
2017,Kuwait,2
2017,United Arab Emirates,3
2017,Bahrain,4
2017,Saudi Arabia,5
2017,Australia,6
2017,United States,7
2017,Kazakhstan,9
2017,Canada,10
2017,Singapore,12
2017,Netherlands,13
2017,Japan,14
2017,Estonia,15
2017,Israel,19
2017,South Africa,21
2017,Malaysia,22
2017,Mongolia,23
2017,Poland,24
2017,Belgium,25
2017,Ireland,26
2017,Germany,27
2017,China,28
2017,Belarus,29
2017,Lebanon,30
2017,Algeria,31
2017,United Kingdom,33
2017,Cyprus,34
2017,Slovenia,35
2017,Serbia,37
2017,Azerbaijan,38
2017,Greece,39
2017,Bulgaria,40
2017,Ukraine,41
2017,Spain,42
2017,Hungary,43
2017,Argentina,44
2017,Italy,45
2017,France,46
2017,Mexico,47
2017,Malta,48
2017,Jordan,49
2017,New Zealand,51
2017,Austria,53
2017,North Macedonia,54
2017,Tunisia,55
2017,Portugal,56
2017,Chile,57
2017,Switzerland,58
2017,Morocco,59
2017,Thailand,60
2017,Finland,61
2017,Armenia,62
2017,Romania,63
2017,Ecuador,64
2017,Croatia,65
2017,Denmark,66
2017,Moldova,67
2017,Panama,68
2017,Georgia,69
2017,Lithuania,71
2017,Indonesia,72
2017,Norway,73
2017,Montenegro,74
2017,Peru,75
2017,Philippines,76
2017,India,77
2017,Colombia,78
2017,Latvia,79
2017,Costa Rica,80
2017,Sweden,81
2017,Brazil,82
2017,Pakistan,83
2017,Nicaragua,84
2017,Uruguay,85
2017,Iceland,86
2017,Nepal,87
2018,Qatar,1
2018,Kuwait,2
2018,Bahrain,3
2018,United Arab Emirates,4
2018,Saudi Arabia,5
2018,Australia,6
2018,United States,7
2018,Kazakhstan,9
2018,Canada,10
2018,Singapore,12
2018,Japan,13
2018,Netherlands,15
2018,Malaysia,18
2018,Mongolia,19
2018,Estonia,20
2018,Israel,21
2018,South Africa,22
2018,Belgium,23
2018,Ireland,24
2018,Germany,26
2018,Poland,27
2018,Belarus,28
2018,China,29
2018,Algeria,30
2018,Lebanon,31
2018,United Kingdom,33
2018,Cyprus,34
2018,Slovenia,35
2018,Azerbaijan,35
2018,Ukraine,36
2018,Serbia,38
2018,Greece,39
2018,Hungary,40
2018,Bulgaria,41
2018,Spain,42
2018,Argentina,43
2018,Italy,44
2018,Malta,45
2018,Mexico,46
2018,France,47
2018,Jordan,50
2018,New Zealand,51
2018,Austria,52
2018,Tunisia,53
2018,Switzerland,55
2018,North Macedonia,56
2018,Armenia,57
2018,Chile,58
2018,Finland,59
2018,Morocco,60
2018,Romania,61
2018,Ecuador,62
2018,Thailand,63
2018,Portugal,64
2018,Moldova,66
2018,Denmark,67
2018,Indonesia,68
2018,Croatia,69
2018,Panama,70
2018,Lithuania,71
2018,Georgia,72
2018,Norway,73
2018,Montenegro,73
2018,Peru,74
2018,Latvia,75
2018,Philippines,76
2018,Colombia,77
2018,India,78
2018,Costa Rica,79
2018,Sweden,80
2018,Brazil,81
2018,Pakistan,82
2018,Nicaragua,83
2018,Uruguay,84
2018,Iceland,85
2018,Nepal,86
2019,Qatar,1
2019,Bahrain,2
2019,Kuwait,3
2019,United Arab Emirates,4
2019,Saudi Arabia,5
2019,Australia,6
2019,United States,7
2019,Canada,10
2019,Kazakhstan,11
2019,Singapore,12
2019,Japan,15
2019,Mongolia,16
2019,Netherlands,17
2019,Malaysia,18
2019,Israel,19
2019,South Africa,20
2019,Belgium,22
2019,China,24
2019,Ireland,25
2019,Belarus,26
2019,Poland,27
2019,Germany,28
2019,Algeria,29
2019,Lebanon,30
2019,Azerbaijan,31
2019,Cyprus,32
2019,United Kingdom,33
2019,Slovenia,34
2019,Serbia,34
2019,Ukraine,35
2019,Hungary,38
2019,Greece,39
2019,Bulgaria,40
2019,Malta,41
2019,Italy,42
2019,Argentina,43
2019,Spain,44
2019,Estonia,45
2019,Mexico,45
2019,France,46
2019,New Zealand,47
2019,North Macedonia,49
2019,Austria,51
2019,Jordan,52
2019,Tunisia,53
2019,Armenia,54
2019,Chile,55
2019,Morocco,57
2019,Switzerland,58
2019,Panama,59
2019,Thailand,60
2019,Moldova,62
2019,Romania,63
2019,Ecuador,64
2019,Finland,65
2019,Portugal,66
2019,Indonesia,67
2019,Georgia,68
2019,Croatia,69
2019,Lithuania,70
2019,Denmark,71
2019,Montenegro,72
2019,Peru,73
2019,Philippines,74
2019,Norway,75
2019,Latvia,76
2019,Colombia,77
2019,India,78
2019,Costa Rica,79
2019,Sweden,80
2019,Brazil,81
2019,Pakistan,82
2019,Nicaragua,83
2019,Uruguay,84
2019,Iceland,85
2019,Nepal,86
2020,Qatar,1
2020,Bahrain,2
2020,Kuwait,3
2020,United Arab Emirates,4
2020,Saudi Arabia,5
2020,Australia,6
2020,Kazakhstan,7
2020,United States,8
2020,Canada,11
2020,Singapore,12
2020,Japan,15
2020,Malaysia,16
2020,Mongolia,17
2020,Israel,18
2020,Netherlands,19
2020,China,21
2020,South Africa,22
2020,Belgium,23
2020,Belarus,25
2020,Poland,26
2020,Ireland,27
2020,Algeria,28
2020,Germany,29
2020,Azerbaijan,30
2020,Lebanon,31
2020,Cyprus,32
2020,Ukraine,34
2020,United Kingdom,36
2020,Serbia,37
2020,Slovenia,38
2020,Hungary,39
2020,Argentina,40
2020,Italy,42
2020,Malta,43
2020,Bulgaria,44
2020,Greece,45
2020,Armenia,46
2020,Mexico,47
2020,France,48
2020,Spain,50
2020,New Zealand,51
2020,North Macedonia,53
2020,Tunisia,54
2020,Austria,55
2020,Thailand,56
2020,Jordan,57
2020,Morocco,58
2020,Chile,59
2020,Moldova,61
2020,Switzerland,62
2020,Romania,63
2020,Georgia,64
2020,Ecuador,65
2020,Indonesia,66
2020,Lithuania,67
2020,Croatia,68
2020,Estonia,69
2020,Finland,70
2020,Portugal,71
2020,Montenegro,72
2020,Panama,73
2020,Denmark,74
2020,Philippines,75
2020,Norway,76
2020,Colombia,77
2020,Peru,78
2020,Latvia,79
2020,India,80
2020,Costa Rica,81
2020,Brazil,82
2020,Sweden,83
2020,Pakistan,84
2020,Nicaragua,85
2020,Uruguay,86
2020,Iceland,87
2020,Nepal,88
2021,Qatar,1
2021,Saudi Arabia,2
2021,Kuwait,3
2021,Bahrain,4
2021,United Arab Emirates,5
2021,Algeria,6
2021,Singapore,8
2021,Azerbaijan,10
2021,Kazakhstan,11
2021,Mongolia,12
2021,Israel,15
2021,Lebanon,17
2021,Malaysia,18
2021,Belarus,19
2021,Japan,20
2021,Ukraine,21
2021,South Africa,22
2021,Argentina,23
2021,Malta,24
2021,Armenia,25
2021,United States,26
2021,Morocco,27
2021,Tunisia,28
2021,Netherlands,29
2021,Jordan,30
2021,United Kingdom,31
2021,Australia,32
2021,Mexico,32
2021,Ireland,33
2021,Belgium,35
2021,Poland,36
2021,China,37
2021,Hungary,38
2021,France,39
2021,Cyprus,40
2021,Italy,43
2021,Germany,44
2021,Thailand,45
2021,Spain,46
2021,Ecuador,47
2021,North Macedonia,48
2021,Indonesia,49
2021,Moldova,50
2021,Bulgaria,51
2021,Greece,52
2021,Slovenia,53
2021,Romania,55
2021,Canada,56
2021,Chile,57
2021,Georgia,58
2021,Switzerland,59
2021,Serbia,60
2021,Philippines,61
2021,Panama,62
2021,New Zealand,63
2021,Colombia,64
2021,Peru,65
2021,Portugal,66
2021,Lithuania,67
2021,Croatia,68
2021,India,69
2021,Costa Rica,70
2021,Austria,72
2021,Estonia,73
2021,Montenegro,74
2021,Denmark,75
2021,Pakistan,76
2021,Latvia,77
2021,Brazil,78
2021,Finland,79
2021,Nicaragua,80
2021,Sweden,81
2021,Uruguay,82
2021,Norway,83
2021,Nepal,84
2021,Iceland,85
