Control_of_Corruption,Government_Effectiveness,Political_Stability,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability
1.12545836,-0.998445451,0.197645247,-0.99161458,-1.410501361,-1.65626657
-0.989971042,-0.490328997,-0.316415846,-0.188530892,-0.646357477,-0.855878174
-1.258209944,-0.848181307,-0.120933816,-0.707292855,-0.75450623,-0.240636587
0.033033475,-0.371616751,0.87130928,0.583496213,0.716092944,0.593458533
1.678731322,1.862164617,0.930068552,1.974909544,1.733099103,1.195276618
1.54939878,1.477054477,0.879612982,1.61003685,1.703025818,1.336877227
0.312199146,0.449057072,0.765376151,0.906548262,0.617432356,1.09553349
-1.134654045,-1.205540299,-0.68304944,-2.021319866,-1.25742805,-1.758488417
-0.220120952,-0.79969734,-0.537716508,-0.240827635,-0.706548154,0.114986144
-0.491153985,-0.422356635,-0.089571141,-0.61058557,-0.469080985,-1.347712874
0.025493989,-0.215512887,0.028430205,-0.881181359,-0.051891938,-0.357333213
-0.998174608,-0.797985852,-1.524827719,-0.600993574,-1.392270207,-0.777622283
-0.853155673,-1.069229007,0.218868196,-0.293480426,-0.468716353,-0.483754486
-0.881176233,-0.424850851,-0.740443408,-0.842344582,-0.774310112,-0.789812207
-1.404757977,-2.173946142,-2.438968897,-2.062872171,-1.780660748,-2.031417131
-0.855563641,-0.917780161,-0.539989591,-0.415910125,-0.72467494,-0.387816608
-0.987298191,-1.01074934,-1.432577372,-0.71020937,-1.245844364,-1.110052228
1.542726398,1.852065086,1.166981459,1.223143578,1.286165476,1.535655499
-1.197514296,-1.075034142,-2.550801754,-1.507048011,-1.601501703,-1.458064675
0.861537576,0.618822575,0.713235021,0.751229942,1.722141981,0.390961945
-0.570128739,-0.028038694,-0.250032127,0.359894544,-0.214404494,0.418346971
-0.719981253,-0.546417594,-0.682867944,-0.172101572,-0.875314057,-0.239976645
-0.415403098,-1.212072134,1.333964705,-0.41892156,0.382423937,1.471305132
1.751058698,1.847265244,0.822056413,1.47547555,1.81233263,1.690358043
-1.292382717,-0.951395214,-0.829794765,-0.859866619,-1.145636201,-1.792621255
1.302323818,1.236430407,1.279531837,1.143104911,1.290822387,1.202225447
0.360480934,-0.007971284,0.056266963,-0.447350562,0.280279636,-1.056879878
-0.704722345,-0.607652247,-0.726261258,-0.941208124,-0.991129994,-0.227924496
1.408980489,1.380486727,0.399723917,1.255108356,1.396225691,1.264497519
-0.504357815,-0.721570194,0.139502242,-1.496406198,-1.100583553,-1.312422276
1.297507286,1.659194231,1.129811168,1.152969837,0.936142623,1.486973763
-0.042195026,-0.19505249,0.184220716,0.207320943,0.098326825,-0.839590251
-0.7009179,-0.396729678,0.799652576,-0.160908803,-0.262815058,0.412923425
1.313403845,1.246601224,0.957096934,1.459100604,1.230997324,0.939376175
0.574339628,0.618822575,0.491936684,-1.058615327,0.130426154,-1.112356544
-0.483501077,-0.142841607,-0.237061173,-0.10066618,0.093355641,0.189972907
-0.595849037,-0.110942565,-0.528393328,-0.886888802,-0.602258623,-0.108343385
0.789309144,0.420466751,1.074352503,0.4414334,0.577083766,0.674277008
0.013238784,0.043085087,1.201014876,0.258442432,-0.244871855,-0.474874914
0.352338552,0.931033909,1.302023292,0.942103505,0.517945468,-0.712918997
-0.178624526,0.037975479,0.377964616,0.19995749,-0.123777077,0.46049878
1.19904685,-0.783201575,0.57365191,-0.396506131,-0.732384086,0.592993319
-0.82470423,-1.190728784,-0.771577418,-1.136425018,-0.751449585,-1.489835978
-1.264141917,-0.897491276,-0.77603066,-0.159286216,-1.08395493,-0.780782819
-1.32529211,-0.823291063,-0.564015806,-1.133842707,-1.192747235,-1.060406923
2.049319029,1.849078655,1.167526841,1.464474559,1.665486097,1.336777806
1.35322547,1.888262868,0.713235021,1.223143578,1.491396904,1.59120369
-1.204945683,-1.412281871,-1.12044251,-0.900468171,-1.375956655,-0.670608699
-1.325013876,-0.650617778,-0.512072921,-1.208696246,-1.130994678,-1.600370407
1.301772714,0.748871744,0.485464156,1.404732704,1.260923386,0.888868988
-0.20854871,-0.158842877,-0.209916875,-0.324955195,-0.516117156,-1.384080529
-0.406262517,-0.403075814,-1.608960748,0.091514856,-0.92503792,-0.438140959
-0.962091506,-1.15839386,0.02275865,-0.621483266,-1.168427587,-1.032639146
-1.459174871,-1.791944146,-1.059811115,-1.843161941,-1.767076015,-1.733551145
-0.943886817,-1.305670977,-0.922982037,-1.203269839,-1.348498344,-1.140292645
-0.223876476,-0.526224077,0.868542314,-0.090694651,0.537079811,1.094698906
-0.777199268,-0.703781366,-1.240804076,-0.554069459,-1.050704479,-0.932406247
-0.035381917,0.36339438,0.28022489,-0.118701681,-0.029868536,0.510653853
0.357008874,-0.580952644,0.248432532,-1.224113345,-1.049848676,-0.627343535
0.283443719,1.074904203,0.517499864,0.642759264,1.016058803,1.226088643
0.72902143,0.587459147,0.332739621,0.40366289,0.607116282,0.762775123
1.258619428,1.896548867,1.50106895,1.215253234,1.734398961,1.535965323
-0.636604071,-0.90450573,-0.939874709,-0.713253438,-0.88296622,-0.877741814
0.861537576,0.872710645,0.486361712,0.98718679,0.803646386,1.093752384
-0.688496113,-0.425159574,0.012947378,-0.437854588,-0.649538219,0.225749955
-0.799629569,-0.14402017,-0.572284937,-0.452023268,-0.666360259,-0.247218117
-0.492667794,0.068197176,0.049797524,-0.266437083,-0.051582698,-0.894506156
-0.745444059,-0.782055974,0.329205334,0.974892855,-0.263375491,-0.043113962
-1.212374926,-1.061323404,-0.804615676,-1.646770358,-1.611423492,-1.513588548
0.496908665,-1.15839386,-0.768895209,0.101790711,-0.59308511,-1.470739365
0.840922892,0.804390192,0.029186578,1.271518111,1.224315524,0.98800236
-0.045107789,-0.650617778,0.037518527,-0.189359665,-0.715451121,-1.462375522
-1.329811096,-1.206501126,-0.946032107,-1.316233754,-0.983719409,-1.031738877
-0.083364762,-0.142841607,-0.27170971,-0.316572756,-0.276727378,-0.346214205
2.194614172,1.884492755,1.085193753,1.782545924,-0.59986788,1.593033314
1.32172358,1.014785886,0.785089076,0.914936781,0.952271879,1.182986617
0.861537576,0.872710645,0.032615215,0.98718679,0.970597625,1.129290819
-0.592371881,-0.487824649,0.640210629,0.069171943,-0.182711691,-0.470682234
-0.193349361,-0.50956285,0.533818603,-0.434178412,-0.145569503,-1.064674616
-1.040172696,-1.458655715,-0.745547473,-0.51660037,-0.938497543,-0.283675939
1.801545382,1.804531693,1.39288795,1.456143498,1.609418869,1.314802051
-0.095986165,0.033526257,-0.359381735,-0.001808004,0.078732707,0.07062351
0.631434977,1.271435261,0.808356404,0.736641586,0.547705591,1.013062
0.323187053,0.618822575,1.019257665,0.515273035,0.341131985,0.715227902
-0.433163524,-0.56138736,-0.768333912,-0.288512379,-0.580651641,-0.285944521
-1.050160885,-0.877114892,-1.907590032,-0.824051261,-1.389179468,-1.101043224
-0.915324807,-0.966977537,-0.349449873,-1.045960665,-1.319461226,-1.154527545
0.35745886,-0.128107175,-0.486819774,-0.130214244,-0.423614681,-0.585784256
-0.658660114,1.870959163,-0.733878493,-0.452023268,-1.455036402,-0.733862698
-0.700783432,-0.134835929,-0.078596383,-0.565024197,-0.998041213,-0.098604575
1.292819738,1.26450181,0.93515718,0.762673318,0.796505094,-0.011973739
0.720579922,0.999929845,0.918442905,1.042225122,0.832505941,0.515573442
2.19704318,1.777826786,1.575330615,1.552639365,1.796794534,1.492715597
-0.018579531,-0.187351525,-1.00120759,-0.159504071,0.348079592,-0.926607788
-0.908694446,-0.366054028,-1.995200634,-1.425967336,-0.696610868,-0.171275631
-0.401130289,-0.492341906,-0.727548361,-1.635897756,-0.519492507,-0.932390332
-1.471516371,-0.493594706,0.606538892,-2.170416594,-0.526341379,-0.33758685
1.38453424,1.592732906,1.584100127,1.781777143,1.846398473,1.408248782
1.015101314,1.049524307,-1.041991234,1.080583334,1.001001835,0.694345474
0.699464858,0.576729536,0.916669428,2.226360083,0.838105559,1.040719151
-0.439608067,0.002156443,0.18639648,0.199342668,-0.481999129,0.677775979
1.229918957,1.14183569,1.197552681,1.414684296,1.289759159,0.958087981
0.061176512,0.016994981,0.000209701,-0.493495107,0.358365744,-0.284868985
-0.979693532,-0.778521121,-1.779548764,-0.612051308,-1.150914669,-0.965679228
-1.144363642,-0.620078623,-1.068352699,-0.394455791,-0.830411494,-0.81064713
-1.204625487,-1.054432988,-0.015158058,-1.270379066,-1.066339135,-2.116823196
-0.029848279,0.61354059,1.342015743,0.942103505,0.544383764,0.637169182
0.564559221,0.576729536,0.752232671,-0.489535064,0.336586386,-0.297324926
-1.007478714,-0.405962914,-0.182534769,-0.234089404,-0.906720698,-1.094259858
-0.67763567,-0.650617778,-0.577913404,-0.699536264,-1.057200789,-1.341205955
-0.041916825,0.126958504,0.41943416,0.69623071,0.548555255,0.742288053
-0.544385254,0.026065599,-0.439044535,-0.485356152,-0.16597046,-0.314059347
-0.364895523,-0.142841607,0.096109748,0.240491986,0.098110527,-0.370127261
0.562503397,0.161155358,-0.00466019,-1.73482883,-0.97051096,-1.031444669
-0.854947209,-1.50691092,-0.294286817,-1.766029239,-1.243085742,-1.688662767
1.313403845,1.634374857,0.713235021,1.56711328,1.497418046,1.535655499
0.370262295,0.098632507,0.428785473,0.714432061,0.502903223,0.855439901
1.983982921,1.890468955,1.60547471,1.878651261,1.815313816,1.510186672
0.283649951,0.378315657,0.486361712,0.515273035,0.18939881,0.28754887
-0.478630424,-0.599425614,0.162798807,-0.520087063,-0.193513155,0.110470913
-0.228705078,-0.357144564,-0.325264573,-0.669195592,-0.378112555,-0.133616418
0.286160767,0.992942393,0.092691198,0.528833687,0.195348084,-0.421082169
-0.233863086,0.916933775,1.180719733,0.98718679,0.253678381,0.036768429
-0.8785097,-0.320332825,0.240109742,-0.330477774,-0.241970614,-0.045737434
0.921760798,1.050507784,-1.00120759,1.100150585,0.280416071,0.966706514
0.861537576,0.872710645,1.088965535,0.98718679,1.230997324,0.722100437
-0.592371881,-0.142841607,0.345234483,-0.316572756,-0.405623823,-0.789923966
0.198928252,0.143416241,0.754748404,0.373216748,1.475686669,0.9825176
-0.073860303,0.276181936,-0.200209871,0.220494196,-0.426509559,0.258450001
-0.623196244,-0.535638273,-0.42826128,-0.276472032,-0.468696684,-0.143778056
0.345016211,-0.373725682,0.821868122,-0.173168585,0.000508486,0.259695321
-0.233573437,0.026065599,-0.065564901,-0.021728376,0.348079592,-0.449143887
-0.534364283,-0.599425614,-1.49933219,-0.149593204,-0.802073956,0.180133849
-1.197514296,-1.206501126,-1.673522592,-2.01654315,-1.42889154,-2.039811373
0.773133337,0.288999677,-0.250100613,0.320122689,0.559019983,0.333465695
-0.567300498,-0.396729678,-1.163825631,-0.656351626,-0.210961655,-0.280598551
2.09889102,1.983375669,0.701772809,2.025181293,1.379863262,1.401895523
2.181960344,1.58685112,1.362381816,1.67170012,1.795413971,1.678681374
-0.935892701,-0.660692811,-0.066172294,-1.133914113,-0.55022186,-0.125508621
-0.945642471,-1.150753498,0.12496803,-0.770442665,-0.765444338,-1.72432065
-1.324634433,-0.970691919,-1.977055788,-0.875233531,-1.160920024,-1.021580935
-0.638975918,-0.83855319,-0.614017069,-0.041672681,-0.596572578,-0.343047291
2.123349667,1.816123009,1.533282995,1.650785565,1.830875516,1.526009202
0.766030848,0.326035768,1.121424675,0.05716959,0.537889302,-0.755833328
-0.894909561,-0.492341906,-1.104804635,-0.766920447,-1.000389218,-1.220253587
-0.577583432,-0.332664609,0.251223832,0.605035841,-0.187658608,-1.496967793
0.279653907,0.79047668,-0.207235515,-0.268797159,-0.695962608,-0.588030815
-0.858943164,-1.039068699,-2.138853312,-0.724985361,-0.989421189,-0.506525874
-0.51396811,0.035524596,-0.987529457,0.331481695,-1.651893139,-0.370226055
-0.527593672,-0.204128161,-1.390484333,0.024483722,0.093355641,0.232365355
0.534770489,0.360913724,0.309305251,0.550468504,0.633313119,0.517305076
0.859248042,0.97235024,1.394764066,0.919032693,1.200192928,1.297655821
0.861537576,1.126598597,0.259488463,1.223143578,0.829977274,1.323269844
1.071450472,0.357916176,1.157301426,-0.020944847,0.488340974,-0.651787341
-0.055555593,-0.26215899,0.765376151,-0.637341201,0.691172361,0.469307065
-0.943414032,-0.673456252,-1.399242043,-0.522596776,-1.083695054,-0.346270353
-1.291704774,-1.15839386,-1.903989911,-1.364360213,-1.370818377,-1.566323996
-0.042195026,0.364934474,1.283142328,0.023206072,0.679373205,0.796699822
0.34606427,1.236564398,0.082971118,-0.664511323,0.207037777,0.477989197
-0.259159893,-0.229407847,0.227821603,-1.199777246,-0.165411279,-1.602675796
0.182221666,-0.165955797,0.856766224,-0.19456467,0.079988182,0.199801683
-1.331525683,-0.834016025,-1.643598437,-0.749578178,-1.277987123,-0.63773787
0.592290521,0.618822575,0.327672392,0.279316157,0.72542876,0.044132922
-0.957400441,-1.608168244,-1.868685722,-0.589609206,-0.400824994,0.030243371
2.139873028,2.107993841,1.141111493,2.068062782,1.67455554,0.967198193
0.457115024,0.673051953,0.663586676,0.4414334,0.299946576,0.848681509
0.827235401,0.674126327,0.859521031,0.672722459,0.801862299,1.107541919
-1.231535554,-1.975720167,-1.948787212,-2.063968658,-2.190433979,-1.713139653
0.550269723,0.645909369,-0.227864951,0.540943027,0.368116319,0.849596918
1.25131321,1.078783035,0.459468246,1.238091946,1.407501459,1.277019858
-0.199228778,-0.342374563,-0.833329558,0.158748269,0.084444158,-0.190723956
-1.018884778,-0.943567038,-2.24417305,-1.385437489,-0.944533825,-0.77708143
0.454761356,-0.578497291,0.212451234,0.601454556,-0.038425419,0.442086488
2.225827932,1.879326344,1.391772032,1.682605624,2.124782085,1.57328856
2.048353672,1.956340551,1.578812003,1.805092454,1.94582057,1.552847028
-1.00953269,0.012669185,-0.180450946,-1.256036043,-0.558868945,-2.088715553
1.297701478,0.697363615,0.537106693,0.311726302,0.812561929,0.853017509
-1.265867949,-2.173946142,-0.539453447,-1.161776781,-1.381689906,-1.140292645
-0.810984015,-0.556626618,-0.701925755,-0.420464307,-0.881992996,-0.47222051
-0.230174467,0.177485347,1.16868186,-0.090854593,0.579018056,0.904892266
-0.751898825,-1.056840181,0.392701924,-0.605530262,-0.857247531,0.916024446
0.345016211,0.454069555,1.03254509,0.703696132,0.413654536,0.566399753
-0.394928753,-0.289697856,0.321114898,0.068125598,-0.049010798,-0.81373626
-0.258079946,-0.020434739,-0.312668711,0.245814547,-0.070946209,-0.289199769
-1.560569406,-1.15839386,0.008447062,-1.768283486,-1.369858265,-1.692534447
-1.028190494,-0.492341906,0.149006546,-0.174555346,-0.866051257,-0.993294954
-1.110609293,-0.675985157,-0.409486443,-0.294380695,-1.093720078,-0.396195322
0.103345223,0.747685492,1.108857036,1.252955198,0.655752897,-0.516841352
-0.649806023,-0.339365959,1.033105731,0.237562642,0.963633358,1.323269844
1.603597403,1.724886537,1.082809091,1.696120858,1.564632893,1.39654088
0.957407117,0.288999677,0.929349542,-0.11200542,0.556891263,0.989812434
-1.30969882,-1.640379667,-1.188869476,-2.242905617,-1.200798869,-1.833386779
-0.154854536,-0.692695796,-0.758916974,-0.31923005,-0.663847804,-0.068792902
-0.584863126,-0.39429751,0.408773571,-0.40187946,-0.345562547,0.141477332
-0.087982185,-1.15839386,-1.574412584,-0.016186897,-0.096575677,-1.251300573
-1.477273107,-0.81583035,-1.145441294,-0.709425867,-1.457241654,-0.801567316
-0.81826067,-1.078764439,-0.540030122,-0.447519153,-0.5328269,-0.413114339
-1.240006447,-1.297905803,-1.318817854,-1.391089082,-1.336809754,-1.085387945
-1.251137018,-1.381049156,-2.035033703,-0.938361287,-1.673473239,-1.433421016
-0.51831919,0.121599525,-0.297719181,-0.311400771,-0.762321413,0.156046495
-0.928754985,-0.614207327,-1.634565115,-0.574951589,-0.725575924,-1.044660211
1.310743809,1.367723227,1.282766938,1.640943408,1.223840594,0.988284409
-1.155492663,-0.765085936,-0.507584155,-0.871133387,-1.026664257,-1.238779068
0.850210369,0.568053842,0.792559922,1.023158789,1.034552217,0.336637646
-0.417055726,-0.960750163,-0.776545405,-0.880716562,-1.326195478,0.260062754
-0.778165162,-0.378246129,-0.50562638,-0.600993574,-1.155108333,-0.799480617
1.761436343,1.659198642,1.18941462,1.421155572,1.767046571,1.407233238
1.915159225,1.880228162,1.358955383,1.538056254,1.85791266,1.573501945
-1.195501924,-0.985208631,-1.185364962,-0.731832385,-1.232399344,-1.060005665
0.892668664,1.240838885,0.027835818,1.297623158,1.400981069,0.579870045
0.791833282,0.507285357,0.290830374,0.626675904,0.545502603,-0.571163654
-1.449086785,-0.726736128,-1.807200432,-1.055441499,-0.991601229,-0.432220519
1.485193968,1.993047118,1.097199082,1.082827806,1.493938923,1.231308818
0.854120076,-1.043802381,-0.833158433,-0.880716562,-1.250310659,-0.289741963
1.45780158,1.915110826,1.577211499,1.254180551,1.344935656,1.377452493
0.238223135,0.3014974,0.417992562,0.369632989,-0.045510951,0.796831012
-0.464862794,0.257499337,-0.427259684,0.683504045,-0.260578573,0.395672679
0.720579922,1.101166725,-0.045140512,1.422462821,1.226623058,-1.342969418
0.197672486,0.568053842,0.197645247,-0.50857091,0.069401726,-0.290625662
-0.322501838,-0.32778573,-0.351470172,-0.559759736,-0.378112555,0.140369892
-0.387543082,-1.071950078,-0.163837284,-0.607061386,-0.656005681,-1.659640193
0.624537587,0.553089023,0.873264432,0.401120424,0.559019983,0.666893184
0.081942312,-0.034615345,-0.116878085,0.182567075,-0.266611308,0.472238034
0.421002686,0.845220685,1.155532122,1.051712155,0.480448902,1.464911222
-0.171931699,0.514107943,-1.162101626,0.52767992,-0.056049991,0.562124491
0.120319605,-0.846448183,-0.306921244,-0.137807384,-0.298891038,-0.387816608
-0.759896934,-1.502607822,-2.284772396,-1.214292169,-1.398002028,-1.164891243
0.495939344,0.447511166,0.72962153,-0.259639919,0.267433614,0.691441357
-0.990784228,-0.965407252,-1.784659505,-0.284290075,-1.162861705,-0.740299761
-1.209111929,-1.133790255,-0.67726481,-0.846353292,-1.381689906,-1.097048998
0.935569167,1.860855937,0.873264432,0.957910359,1.661396027,1.349210739
1.310743809,1.90083611,0.970811963,1.42281878,1.469418406,1.57331872
-0.619015694,-1.382853866,-1.733406186,-0.977119625,-0.955280721,-1.003465772
-1.270305872,-0.563976765,-1.559618831,-1.026069403,-1.109009862,-0.940512538
-0.344353855,1.078486919,1.088796377,0.360743493,0.548483729,0.06248131
-0.557897568,-0.908538818,-0.327627182,-0.582765877,-0.517029762,-1.594193101
-0.264330655,-0.391418874,-1.956714392,-0.023263086,-0.749073088,-0.207606077
-0.67476815,-0.764728427,-0.421767116,-0.991329432,-0.778770328,-0.344777524
-1.113584757,-1.780414701,-0.283260942,-1.705047011,-1.767720342,-2.21095252
-1.009017944,-1.265289545,-0.970292985,-1.000559449,-1.290985346,-0.91310972
